is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,call_external_method,full_name,is_code_smell
False,False,False,False,False,False,True,net.czlee.debatekeeper.FormatChooserActivity$android.content.DialogInterface$OnClickListenerListIOErrorDialogFragment,false
True,False,False,False,False,False,True,net.czlee.debatekeeper.FormatChooserActivity$ListIOErrorDialogFragment,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.FormatChooserActivity$android.content.DialogInterface$OnClickListenerMoreDetailsDialogFragment,false
True,False,False,False,False,False,True,net.czlee.debatekeeper.FormatChooserActivity$MoreDetailsDialogFragment,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.FormatChooserActivity$DetailsButtonOnClickListener,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.FormatChooserActivity$LookForCustomCheckboxOnClickListener,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.FormatChooserActivity$StyleEntryComparatorByStyleName,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.FormatChooserActivity$StylesListViewOnItemClickListener,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.GlobalSettingsFragment$ChangeSummaryOnSharedPreferenceChangeListener,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.GlobalSettingsFragment$android.preference.Preference$OnPreferenceClickListener1,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.GlobalSettingsFragment$android.preference.Preference$OnPreferenceClickListener2,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.NumberPreference$android.widget.NumberPicker.OnValueChangeListener1,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.PrepTimeBellsEditActivity$android.widget.AdapterView$OnItemSelectedListenerDialogAddOrEditBellFragment,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.PrepTimeBellsEditActivity$android.content.DialogInterface$OnClickListenerDialogAddOrEditBellFragment,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.PrepTimeBellsEditActivity$android.content.DialogInterface$OnClickListenerDialogAddOrEditBellFragment,false
True,False,False,False,False,False,True,net.czlee.debatekeeper.PrepTimeBellsEditActivity$DialogAddOrEditBellFragment,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.PrepTimeBellsEditActivity$android.content.DialogInterface$OnClickListenerDialogClearBellsFragment,false
True,False,False,False,False,False,True,net.czlee.debatekeeper.PrepTimeBellsEditActivity$DialogClearBellsFragment,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.PrepTimeBellsEditActivity$AddButtonOnClickListener,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.PrepTimeBellsEditActivity$ClearButtonOnClickListener,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.PrepTimeBellsEditActivity$android.widget.AdapterView.OnItemClickListener1,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.PrepTimeBellsManager$PrepTimeBellByTime,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.PrepTimeBellsManager$PrepTimeBellConstructorException,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.PrepTimeBellsManager$PrepTimeBellFromFinish,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.PrepTimeBellsManager$PrepTimeBellFromStart,false
False,False,False,False,False,False,True,net.czlee.debatekeeper.PrepTimeBellsManager$PrepTimeBellProportional,false
False,False,False,False,True,False,False,net.czlee.debatekeeper.AlertManager$FlashScreenListener,false
False,False,False,False,True,False,False,net.czlee.debatekeeper.PrepTimeBellsManager$PrepTimeBellSpec,false
False,False,False,False,False,False,True,net.sf.ethersynth.EtherSynthActivity$java.lang.Runnable1,false
False,False,False,False,False,False,True,net.sf.ethersynth.OptionsActivity$java.lang.Runnable1,false
False,False,False,False,False,False,True,net.sf.preference.SeekBarPreference$PersistTask,false
False,True,False,False,False,False,False,net.sf.times.location.BingGeocoder$AddressResponseHandler$State,false
True,False,False,False,False,False,True,net.sf.times.location.BingGeocoder$AddressResponseHandler,false
False,True,False,False,False,False,False,net.sf.times.location.BingGeocoder$ElevationResponseHandler$State,false
True,False,False,False,False,False,True,net.sf.times.location.BingGeocoder$ElevationResponseHandler,false
False,False,False,False,False,False,True,net.sf.times.location.DatabaseGeocoder$net.sf.times.database.CursorFilter1,false
False,False,False,False,False,False,True,net.sf.times.location.DatabaseGeocoder$net.sf.times.database.CursorFilter2,false
False,True,False,False,False,False,False,net.sf.times.location.GeoNamesGeocoder$AddressResponseHandler$State,false
True,False,False,False,False,False,True,net.sf.times.location.GeoNamesGeocoder$AddressResponseHandler,false
False,True,False,False,False,False,False,net.sf.times.location.GoogleGeocoder$GeocodeResponseHandler$State,false
True,False,False,False,False,False,True,net.sf.times.location.GoogleGeocoder$GeocodeResponseHandler,false
False,True,False,False,False,False,False,net.sf.times.location.GoogleGeocoder$ElevationResponseHandler$State,false
True,False,False,False,False,False,True,net.sf.times.location.GoogleGeocoder$ElevationResponseHandler,false
True,False,False,False,False,False,True,net.sf.times.location.LocationActivity$ActivityHandler,false
True,False,False,False,False,False,False,net.sf.times.location.LocationAdapter$ViewHolder,false
False,False,False,False,False,False,True,net.sf.times.location.LocationAdapter$LocationsFilter,false
True,False,False,False,False,False,True,net.sf.times.location.LocationAdapter$LocationItem,false
False,False,False,False,False,False,True,net.sf.times.location.LocationAdapter$LocationComparator,false
False,False,False,False,False,False,True,net.sf.times.location.ZmanimLocations$android.content.BroadcastReceiver1,false
False,False,False,False,False,False,True,net.sf.times.location.ZmanimLocations$UpdatesHandler,false
False,False,False,False,False,False,True,net.sf.times.CompassActivity$java.lang.Runnable1,false
True,False,False,False,False,False,True,net.sf.times.ZmanimActivity$ActivityHandler,false
True,False,False,False,False,False,False,net.sf.times.ZmanimAdapter$ZmanimItem,false
True,False,False,False,False,False,False,net.sf.times.ZmanimAdapter$ZmanimComparator,false
True,False,False,False,False,False,False,net.sf.times.ZmanimAdapter$ViewHolder,false
True,False,False,False,False,False,True,net.sourceforge.zmanim.util.Zman$java.util.Comparator1,false
True,False,False,False,False,False,True,net.sourceforge.zmanim.util.Zman$java.util.Comparator2,false
True,False,False,False,False,False,False,net.sourceforge.zmanim.util.Zman$java.util.Comparator3,false
False,False,False,False,True,False,False,net.sf.times.location.AddressProvider$OnFindAddressListener,false
False,False,False,False,True,False,False,net.sf.times.location.LocationAdapter$OnFavoriteClickListener,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.tasks.RackSyncTask$android.content.DialogInterface$OnClickListener2,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.tasks.RackSyncTask$android.content.DialogInterface$OnClickListener1,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.AboutDialog$no.rkkc.bysykkel.views.OnClickListener1,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.BysyklistMapView$java.util.TimerTask1,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.BysyklistMapView$java.util.TimerTask2,false
True,False,False,False,False,False,True,no.rkkc.bysykkel.views.BysyklistMapView$EventPointerCountWrapper,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Favorites$RefreshRackStatsTask,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Favorites$RowAdapter,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Favorites$ViewWrapper,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Map$no.rkkc.bysykkel.views.BysyklistMapView$OnZoomChangeListener1,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Map$no.rkkc.bysykkel.views.BysyklistMapView$OnPanChangeListener2,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Map$java.lang.Runnable3,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Map$java.lang.Runnable4,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Map$RacksOverlay,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Map$ShowNearestRackTask,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Map$java.lang.RunnableRackStateThread,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Map$java.lang.RunnableRackStateThread,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Map$android.os.HandlerRackStateThread,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Map$RackStateThread,false
True,False,False,False,False,False,False,no.rkkc.bysykkel.views.Map$ViewHolder,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Map$RackState,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.RackInfoPanel$android.os.Handler1,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.RackInfoPanel$java.lang.Runnable2,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Shortcuts$android.content.DialogInterface$OnClickListener1,false
False,False,False,False,False,False,True,no.rkkc.bysykkel.views.Shortcuts$android.content.DialogInterface.OnCancelListener2,false
False,True,False,False,False,False,False,no.rkkc.bysykkel.Constants$FindRackCriteria,false
False,False,False,False,True,False,False,no.rkkc.bysykkel.views.BysyklistMapView$OnLongpressListener,false
False,False,False,False,True,False,False,no.rkkc.bysykkel.views.BysyklistMapView$OnZoomChangeListener,false
False,False,False,False,True,False,False,no.rkkc.bysykkel.views.BysyklistMapView$OnPanChangeListener,false
False,False,False,False,False,False,True,org.asdtm.goodweather.model.Weather$CurrentWeather,false
False,False,False,False,False,False,True,org.asdtm.goodweather.service.LocationUpdateService$android.os.CountDownTimer1,false
False,False,False,False,False,False,True,org.asdtm.goodweather.service.LocationUpdateService$java.lang.Runnable1,false
False,True,False,False,False,False,False,org.asdtm.goodweather.utils.PreferenceUtil$Theme,false
False,False,False,False,False,False,True,org.asdtm.goodweather.BaseActivity$android.view.View$OnClickListener2,false
False,False,False,False,False,False,True,org.asdtm.goodweather.BaseActivity$android.support.design.widget.NavigationView$OnNavigationItemSelectedListener1,false
False,False,False,False,False,False,True,org.asdtm.goodweather.BitcoinDonationDialog$android.view.View$OnClickListener1,false
False,False,False,False,False,False,True,org.asdtm.goodweather.BitcoinDonationDialog$android.view.View$OnClickListener2,false
False,False,False,False,False,False,True,org.asdtm.goodweather.BitcoinDonationDialog$android.content.DialogInterface$OnClickListener3,false
False,False,False,False,False,False,True,org.asdtm.goodweather.GraphsActivity$android.os.Handler1,false
False,False,False,False,False,False,True,org.asdtm.goodweather.GraphsActivity$java.lang.Runnable2,false
False,False,False,False,False,False,True,org.asdtm.goodweather.MainActivity$android.location.LocationListener1,false
False,False,False,False,False,False,True,org.asdtm.goodweather.MainActivity$android.support.v4.widget.SwipeRefreshLayout$OnRefreshListener2,false
False,False,False,False,False,False,True,org.asdtm.goodweather.MainActivity$android.content.BroadcastReceiver4,false
False,False,False,False,False,False,True,org.asdtm.goodweather.MainActivity$android.view.View$OnClickListener3,false
False,False,False,False,False,False,True,org.asdtm.goodweather.MainActivity$android.content.DialogInterface$OnClickListener5,false
False,False,False,False,False,False,True,org.asdtm.goodweather.MainActivity$android.content.DialogInterface$OnClickListener6,false
False,False,False,False,False,False,True,org.asdtm.goodweather.MainActivity$android.content.DialogInterface$OnClickListener7,false
False,False,False,False,False,False,True,org.asdtm.goodweather.MainActivity$java.lang.Runnable8,false
False,False,False,False,False,False,True,org.asdtm.goodweather.MainActivity$java.lang.Runnable9,false
False,False,False,False,False,False,True,org.asdtm.goodweather.MainActivity$android.view.View$OnClickListener10,false
False,False,False,False,False,False,True,org.asdtm.goodweather.SearchActivity$android.support.v7.widget.SearchView$OnQueryTextListener1,false
False,False,False,False,False,False,True,org.asdtm.goodweather.SearchActivity$SearchCityHolder,false
False,False,False,False,False,False,True,org.asdtm.goodweather.SearchActivity$android.widget.FilterSearchCityAdapter,false
False,False,False,False,False,False,True,org.asdtm.goodweather.SearchActivity$SearchCityAdapter,false
False,False,False,False,False,False,True,org.asdtm.goodweather.SettingsActivity$android.preference.Preference$OnPreferenceChangeListenerGeneralPreferenceFragment,false
True,False,False,False,False,False,True,org.asdtm.goodweather.SettingsActivity$GeneralPreferenceFragment,false
True,False,False,False,False,False,True,org.asdtm.goodweather.SettingsActivity$WidgetPreferenceFragment,false
True,False,False,False,False,False,True,org.asdtm.goodweather.SettingsActivity$AboutPreferenceFragment$LicensesDialogFragment,false
True,False,False,False,False,False,True,org.asdtm.goodweather.SettingsActivity$AboutPreferenceFragment,false
True,False,False,False,False,False,True,org.asdtm.goodweather.SettingsActivity$SettingsAlertDialog,false
False,False,False,False,False,False,True,org.asdtm.goodweather.WeatherForecastActivity$android.os.Handler1,false
False,False,False,False,False,False,True,org.asdtm.goodweather.WeatherForecastActivity$java.lang.Runnable2,false
True,False,False,False,False,False,True,android.support.v4.content.FileProvider$SimplePathStrategy,false
False,False,False,False,False,False,True,org.billthefarmer.diary.Diary$android.view.MenuItem$OnActionExpandListener1,false
False,False,False,False,False,False,True,org.billthefarmer.diary.Diary$android.webkit.WebViewClient3,false
False,False,False,False,False,False,True,org.billthefarmer.diary.Diary$FindTask,false
False,False,False,False,False,False,True,org.billthefarmer.diary.Diary$QueryTextListener,false
False,False,False,False,False,False,True,org.billthefarmer.diary.Diary$GestureListener,false
False,False,False,False,False,False,True,org.billthefarmer.diary.Diary$EntryDecorator,false
False,False,False,False,False,False,True,org.billthefarmer.diary.Editor$android.text.TextWatcher1,false
False,False,False,False,True,False,False,android.support.v4.content.FileProvider$PathStrategy,false
True,False,False,False,False,False,True,android.support.v4.content.FileProvider$SimplePathStrategy,false
False,False,False,False,False,False,True,org.billthefarmer.editor.Editor$android.text.TextWatcher1,false
False,False,False,False,False,False,True,org.billthefarmer.editor.Editor$android.view.ViewTreeObserver$OnGlobalLayoutListener2,false
False,False,False,False,False,False,True,org.billthefarmer.editor.Editor$QueryTextListener,false
False,False,False,False,False,False,True,org.billthefarmer.editor.Editor$ReadTask,false
False,False,False,False,True,False,False,android.support.v4.content.FileProvider$PathStrategy,false
True,False,False,False,False,False,False,org.bobstuff.bobball.GameLogic.GameEventChat$org.bobstuff.bobball.GameLogic.Creator1,false
True,False,False,False,False,False,False,org.bobstuff.bobball.GameLogic.GameEventNewGame$org.bobstuff.bobball.GameLogic.Creator1,false
True,False,False,False,False,False,False,org.bobstuff.bobball.GameLogic.GameEventQueue$org.bobstuff.bobball.GameLogic.Creator1,false
True,False,False,False,False,False,False,org.bobstuff.bobball.GameLogic.GameEventStartBar$org.bobstuff.bobball.GameLogic.Creator1,false
False,False,False,False,False,False,True,org.bobstuff.bobball.Menus.menuSinglePlayer$android.widget.AdapterView$OnItemSelectedListener1,false
False,False,False,False,False,False,True,org.bobstuff.bobball.Menus.menuSinglePlayer$android.widget.AdapterView$OnItemSelectedListener2,false
False,False,False,False,False,False,True,org.bobstuff.bobball.Network.NetworkDispatcher$StreamMsgListener,false
False,False,False,False,False,False,True,org.bobstuff.bobball.Network.NetworkIP$java.lang.Runnable1,false
False,False,False,False,False,False,True,org.bobstuff.bobball.Network.NetworkIP$java.lang.Runnable2,false
False,False,False,False,False,False,True,org.bobstuff.bobball.BobBallActivity$android.support.v4.widget.DrawerLayout$SimpleDrawerListener1,false
False,False,False,False,False,False,True,org.bobstuff.bobball.BobBallActivity$android.view.View$OnClickListener2,false
False,False,False,False,False,False,True,org.bobstuff.bobball.BobBallActivity$android.view.View$OnClickListener3,false
False,False,False,False,False,False,True,org.bobstuff.bobball.BobBallActivity$android.content.DialogInterface$OnClickListener7,false
False,False,False,False,False,False,True,org.bobstuff.bobball.BobBallActivity$DisplayLoop,false
False,False,False,False,True,False,False,org.bobstuff.bobball.BobBallActivity$playstat,false
False,False,False,False,False,False,True,org.dnaq.dialer2.AsyncContactImageLoader$BackgroundImageLoader,false
False,False,False,False,False,False,True,org.dnaq.dialer2.AsyncContactImageLoader$java.lang.Runnable1,false
False,False,False,False,False,False,True,org.dnaq.dialer2.AsyncContactImageLoader$java.lang.Runnable1,false
False,False,False,False,False,False,True,org.dnaq.dialer2.AsyncContactImageLoader$java.lang.Runnable2,false
False,False,False,False,False,False,True,org.dnaq.dialer2.AsyncContactImageLoader$java.lang.Runnable2,false
False,False,False,False,False,False,True,org.dnaq.dialer2.CallLogAdapter$ViewCache,false
False,False,False,False,False,False,True,org.dnaq.dialer2.CallLogAdapter$org.dnaq.dialer2.AsyncContactImageLoader$ImageCallback1,false
False,False,False,False,False,False,True,org.dnaq.dialer2.ContactsAdapter$ViewCache,false
False,False,False,False,False,False,True,org.dnaq.dialer2.ContactsAdapter$org.dnaq.dialer2.AsyncContactImageLoader$ImageCallback1,false
False,False,False,False,False,False,True,org.dnaq.dialer2.DialerActivity$android.view.GestureDetector$SimpleOnGestureListener1,false
False,False,False,False,False,False,True,org.dnaq.dialer2.DialerActivity$android.view.View.OnTouchListener4,false
False,False,False,False,False,False,True,org.dnaq.dialer2.DialerActivity$java.lang.Thread5,false
False,False,False,False,False,False,True,org.dnaq.dialer2.DialerActivity$java.lang.Thread6,false
False,False,False,False,False,False,True,org.dnaq.dialer2.DialerActivity$android.content.DialogInterface$OnClickListener7,false
False,False,False,False,False,False,True,org.dnaq.dialer2.DialerActivity$QueryHandler,false
False,False,False,False,False,False,True,org.dnaq.dialer2.DialerActivity$ViewHolder,false
False,False,False,False,True,False,False,org.dnaq.dialer2.AsyncContactImageLoader$ImageCallback,false
False,False,False,False,False,False,True,org.indywidualni.fblite.activity.MainActivity$java.lang.Runnable2,false
False,False,False,False,False,False,True,org.indywidualni.fblite.activity.MainActivity$android.view.View$OnLongClickListener3,false
False,False,False,False,False,False,True,org.indywidualni.fblite.activity.MainActivity$MyWebChromeClient,false
True,False,False,False,False,False,True,org.indywidualni.fblite.activity.MainActivity$MyHandler,false
False,False,False,False,False,False,True,org.indywidualni.fblite.activity.MainActivity$java.lang.Runnable1,false
False,False,False,False,False,False,True,org.indywidualni.fblite.activity.MainActivity$android.support.v4.widget.SwipeRefreshLayout$OnRefreshListener1,false
False,False,False,False,False,False,True,org.indywidualni.fblite.activity.MainActivity$DrawerItemClickListener,false
False,False,False,False,False,False,True,org.indywidualni.fblite.activity.MainActivity$android.view.View$OnClickListener4,false
False,False,False,False,False,False,True,org.indywidualni.fblite.activity.MainActivity$android.content.DialogInterface$OnClickListener6,false
False,False,False,False,False,False,True,org.indywidualni.fblite.activity.MainActivity$android.content.DialogInterface$OnClickListener7,false
False,False,False,False,False,False,True,org.indywidualni.fblite.activity.SplashActivity$java.util.TimerTask1,false
False,False,False,False,False,False,True,org.indywidualni.fblite.fragment.NotificationsSettingsFragment$android.content.SharedPreferences$OnSharedPreferenceChangeListener1,false
False,False,False,False,False,False,True,org.indywidualni.fblite.fragment.SettingsFragment$android.content.SharedPreferences$OnSharedPreferenceChangeListener1,false
False,False,False,False,False,False,True,org.indywidualni.fblite.service.NotificationsService$HandlerRunnable,false
False,False,False,False,False,False,True,org.indywidualni.fblite.service.NotificationsService$android.os.AsyncTaskCheckNotificationsTask,false
False,False,False,False,False,False,True,org.indywidualni.fblite.service.NotificationsService$CheckNotificationsTask,false
False,False,False,False,False,False,True,org.indywidualni.fblite.service.NotificationsService$CheckMessagesTask,false
False,False,False,False,False,False,True,org.indywidualni.fblite.service.NotificationsService$java.lang.Runnable1,false
True,False,False,False,False,False,True,org.indywidualni.fblite.util.logger.Logger$MyHandler,false
False,False,False,False,False,False,True,org.indywidualni.fblite.util.CheckUpdatesTask$android.view.View$OnClickListener1,false
True,False,False,False,False,False,True,org.indywidualni.fblite.util.FloatingActionButton$Builder,false
False,False,False,False,False,False,True,org.indywidualni.fblite.util.Offline$SaveTask,false
False,False,False,False,False,False,True,org.indywidualni.fblite.webview.MyWebViewClient$android.widget.AdapterView$OnItemClickListener1,false
False,False,False,False,False,False,True,org.indywidualni.fblite.webview.MyWebViewClient$android.view.View$OnClickListener1,false
False,False,False,False,False,False,True,com.ionic.keyboard.IonicKeyboard$android.view.ViewTreeObserver.OnGlobalLayoutListener1,false
False,False,False,False,False,False,True,com.ionic.keyboard.IonicKeyboard$java.lang.Runnable2,false
False,False,False,False,False,False,True,com.ionic.keyboard.IonicKeyboard$java.lang.Runnable3,false
False,False,False,False,False,False,True,org.apache.cordova.engine.SystemWebChromeClient$org.apache.cordova.CordovaDialogsHelper$Result1,false
False,False,False,False,False,False,True,org.apache.cordova.engine.SystemWebChromeClient$org.apache.cordova.CordovaDialogsHelper$Result2,false
False,False,False,False,False,False,True,org.apache.cordova.engine.SystemWebChromeClient$org.apache.cordova.CordovaDialogsHelper$Result3,false
False,False,False,False,False,False,True,org.apache.cordova.engine.SystemWebChromeClient$org.apache.cordova.CordovaPlugin4,false
False,False,False,False,False,False,True,org.apache.cordova.engine.SystemWebChromeClient$org.apache.cordova.CordovaPlugin5,false
False,False,False,False,False,False,True,org.apache.cordova.engine.SystemWebViewEngine$org.apache.cordova.NativeToJsMessageQueue$OnlineEventsBridgeMode$OnlineEventsBridgeModeDelegate1,false
False,False,False,False,False,False,True,org.apache.cordova.engine.SystemWebViewEngine$android.content.BroadcastReceiver2,false
False,False,False,False,False,False,True,org.apache.cordova.splashscreen.SplashScreen$java.lang.Runnable4,false
False,False,False,False,False,False,True,org.apache.cordova.splashscreen.SplashScreen$java.lang.Runnable5,false
False,False,False,False,False,False,True,org.apache.cordova.splashscreen.SplashScreen$java.lang.Runnable6,false
False,False,False,False,False,False,True,org.apache.cordova.splashscreen.SplashScreen$java.lang.Runnable7,false
False,False,False,False,False,False,True,org.apache.cordova.statusbar.StatusBar$java.lang.Runnable1,false
False,False,False,False,False,False,True,org.apache.cordova.statusbar.StatusBar$java.lang.Runnable2,false
False,False,False,False,False,False,True,org.apache.cordova.statusbar.StatusBar$java.lang.Runnable3,false
False,False,False,False,False,False,True,org.apache.cordova.statusbar.StatusBar$java.lang.Runnable4,false
False,False,False,False,False,False,True,org.apache.cordova.whitelist.WhitelistPlugin$CustomConfigXmlParser,false
False,False,False,False,False,False,True,org.apache.cordova.CordovaActivity$java.lang.Runnable3,false
False,False,False,False,False,False,True,org.apache.cordova.CordovaActivity$android.app.AlertDialog$OnClickListener4,false
False,False,False,False,False,False,True,org.apache.cordova.CordovaActivity$java.lang.Runnable4,false
False,False,False,False,False,False,True,org.apache.cordova.CordovaDialogsHelper$android.content.DialogInterface$OnClickListener8,false
True,False,False,False,False,False,False,org.apache.cordova.CordovaInterfaceImpl$ActivityResultHolder,false
True,False,False,False,False,False,False,org.apache.cordova.CordovaResourceApi$OpenForReadResult,false
False,False,False,False,False,False,True,org.apache.cordova.CordovaWebViewImpl$java.lang.Runnable1,false
False,False,False,False,False,False,True,org.apache.cordova.CordovaWebViewImpl$java.lang.Runnable2,false
False,False,False,False,False,False,True,org.apache.cordova.CordovaWebViewImpl$java.lang.Runnable3,false
False,False,False,False,False,False,True,org.apache.cordova.CordovaWebViewImpl$java.lang.RunnableEngineClient,false
False,False,False,False,False,False,True,org.apache.cordova.CordovaWebViewImpl$EngineClient,false
False,False,False,False,False,False,True,org.apache.cordova.CoreAndroid$android.content.BroadcastReceiver5,false
True,False,False,False,False,False,False,org.apache.cordova.NativeToJsMessageQueue$BridgeMode,false
True,False,False,False,False,False,False,org.apache.cordova.NativeToJsMessageQueue$NoOpBridgeMode,false
True,False,False,False,False,False,True,org.apache.cordova.NativeToJsMessageQueue$LoadUrlBridgeMode,false
True,False,False,False,False,False,False,org.apache.cordova.NativeToJsMessageQueue$OnlineEventsBridgeMode,false
True,False,False,False,False,False,True,org.apache.cordova.NativeToJsMessageQueue$JsMessage,false
False,True,False,False,False,False,False,org.apache.cordova.PluginResult$Status,false
True,False,False,False,False,False,True,org.apache.cordova.Whitelist$URLPattern,false
False,False,False,False,True,False,False,org.apache.cordova.CordovaDialogsHelper$Result,false
False,False,False,False,True,True,False,org.apache.cordova.CordovaWebViewEngine$EngineView,false
False,False,False,False,True,True,False,org.apache.cordova.CordovaWebViewEngine$Client,false
False,False,False,False,True,False,False,org.apache.cordova.NativeToJsMessageQueue$OnlineEventsBridgeMode$OnlineEventsBridgeModeDelegate,false
True,False,False,False,False,False,True,com.google.android.vending.expansion.downloader.impl.AndroidHttpClient$org.apache.http.HttpRequestInterceptor1,false
False,False,False,False,False,False,True,com.google.android.vending.expansion.downloader.impl.AndroidHttpClient$org.apache.http.impl.client.DefaultHttpClient2,false
True,False,False,False,False,False,True,com.google.android.vending.expansion.downloader.impl.AndroidHttpClient$LoggingConfiguration,false
False,False,False,False,False,False,True,com.google.android.vending.expansion.downloader.impl.CustomIntentService$ServiceHandler,false
True,False,False,False,False,False,False,com.google.android.vending.expansion.downloader.impl.DownloadThread$State,false
True,False,False,False,False,False,False,com.google.android.vending.expansion.downloader.impl.DownloadThread$InnerState,false
False,False,False,False,False,False,True,com.google.android.vending.expansion.downloader.impl.DownloaderService$com.google.android.vending.licensing.LicenseCheckerCallbackLVLRunnable,false
False,False,False,False,False,False,True,com.google.android.vending.expansion.downloader.impl.DownloaderService$LVLRunnable,false
False,False,False,False,False,False,True,com.google.android.vending.expansion.downloader.impl.DownloaderService$InnerBroadcastReceiver,false
True,False,False,False,False,False,False,com.google.android.vending.expansion.downloader.impl.DownloaderService$GenerateSaveFileError,false
True,False,False,False,False,False,True,com.google.android.vending.expansion.downloader.impl.DownloadsDB$DownloadsContentDBHelper,false
True,False,False,False,False,False,False,com.google.android.vending.expansion.downloader.impl.DownloadsDB$MetadataColumns,false
True,False,False,False,False,False,False,com.google.android.vending.expansion.downloader.impl.DownloadsDB$DownloadColumns,false
True,False,False,False,False,False,False,com.google.android.vending.expansion.downloader.impl.HttpDateTime$TimeOfDay,false
True,False,False,False,False,False,False,com.google.android.vending.expansion.downloader.DownloadProgressInfo$com.google.android.vending.expansion.downloader.Creator1,false
True,False,False,False,False,False,True,com.google.android.vending.expansion.downloader.DownloaderClientMarshaller$Proxy,false
False,False,False,False,False,False,True,com.google.android.vending.expansion.downloader.DownloaderClientMarshaller$android.os.HandlerStub,false
True,False,False,False,False,False,True,com.google.android.vending.expansion.downloader.DownloaderClientMarshaller$Stub,false
True,False,False,False,False,False,True,com.google.android.vending.expansion.downloader.DownloaderServiceMarshaller$Proxy,false
False,False,False,False,False,False,True,com.google.android.vending.expansion.downloader.DownloaderServiceMarshaller$android.os.HandlerStub,false
True,False,False,False,False,False,False,com.google.android.vending.expansion.downloader.DownloaderServiceMarshaller$Stub,false
True,False,False,False,False,False,True,com.google.android.vending.licensing.ILicenseResultListener$Stub$Proxy,false
True,False,False,False,False,True,True,com.google.android.vending.licensing.ILicenseResultListener$Stub,false
True,False,False,False,False,False,True,com.google.android.vending.licensing.ILicensingService$Stub$Proxy,false
True,False,False,False,False,True,True,com.google.android.vending.licensing.ILicensingService$Stub,false
False,False,False,False,False,False,True,com.google.android.vending.licensing.LicenseChecker$java.lang.RunnableResultListener,false
False,False,False,False,False,False,True,com.google.android.vending.licensing.LicenseChecker$java.lang.RunnableResultListener,false
False,False,False,False,False,False,True,com.google.android.vending.licensing.LicenseChecker$ResultListener,false
False,False,False,False,False,False,True,org.godotengine.godot.input.GodotEditText$android.os.Handler1,false
True,False,False,False,False,True,False,org.godotengine.godot.input.InputManagerCompat$Factory,false
True,False,False,False,False,False,False,org.godotengine.godot.input.InputManagerV16$V16InputDeviceListener,false
True,False,False,False,False,False,True,org.godotengine.godot.input.InputManagerV9$PollingMessageHandler,false
True,False,False,False,False,False,True,org.godotengine.godot.input.InputManagerV9$DeviceEvent,false
False,False,False,False,False,False,True,org.godotengine.godot.payments.ConsumeTask$android.os.AsyncTask1,false
False,False,False,False,False,False,True,org.godotengine.godot.payments.PaymentsManager$android.content.ServiceConnection1,false
False,False,False,False,False,False,True,org.godotengine.godot.payments.PaymentsManager$org.godotengine.godot.payments.ReleaseAllConsumablesTask3,false
False,False,False,False,False,False,True,org.godotengine.godot.payments.PaymentsManager$java.lang.Runnable7,false
