is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,full_name
false,false,false,false,false,false,org.telegram.messenger.FileLoadOperation$7
false,false,false,false,false,false,org.telegram.messenger.FileLoader$5
false,false,false,false,false,false,org.telegram.messenger.FileLoader$6
false,false,false,false,false,false,org.telegram.messenger.FileLoader$3
false,false,false,false,false,false,org.telegram.messenger.FileLoader$4
false,false,false,false,false,false,org.telegram.messenger.FileLoader$1
false,false,false,false,false,false,org.telegram.messenger.FileLoader$2
false,false,false,false,false,false,org.telegram.messenger.FileLoader$7
false,false,false,false,false,false,org.telegram.messenger.FileLoader$8
false,false,false,false,false,false,org.telegram.messenger.Datacenter$1
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$30
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$31
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$14
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$13
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$16
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$15
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$18
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$17
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$19
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$10
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$12
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$11
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$25
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$24
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$27
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$26
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$29
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$28
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$21
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$20
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$23
false,false,false,false,false,false,org.telegram.messenger.ConnectionsManager$22
false,false,false,false,false,false,com.nexes.manager.ThumbnailCreator$1
false,false,false,false,false,false,com.nexes.manager.ApplicationBackup$TableView
false,false,false,false,false,false,com.nexes.manager.DirectoryInfo$BackgroundWork
false,false,false,false,false,false,com.nexes.manager.ProcessManager$1
false,false,false,false,false,false,com.nexes.manager.EventHandler$2
false,false,false,false,false,false,com.nexes.manager.EventHandler$1
false,false,false,false,false,false,com.nexes.manager.ProcessManager$MyListAdapter
false,false,false,false,false,false,com.nexes.manager.EventHandler$3
false,false,false,false,false,false,com.nexes.manager.EventHandler$TableRow
false,false,false,false,false,false,com.nexes.manager.ApplicationBackup$BackgroundWork
false,false,false,false,false,false,com.nexes.manager.Settings$2
false,false,false,false,false,false,com.nexes.manager.Settings$3
false,false,false,false,false,false,com.nexes.manager.Settings$1
false,false,false,false,false,false,com.nexes.manager.DirectoryInfo$ButtonHandler
false,false,false,false,false,false,com.nexes.manager.Main$2
false,false,false,false,false,false,com.nexes.manager.ApplicationBackup$1
false,false,false,false,false,false,com.nexes.manager.Main$3
false,false,false,false,false,false,com.nexes.manager.Main$4
false,false,false,false,false,false,com.nexes.manager.Main$5
false,false,false,false,false,false,com.nexes.manager.Main$1
false,false,false,false,false,false,com.nexes.manager.Settings$4
false,false,false,false,false,false,com.nexes.manager.Settings$5
false,false,false,false,false,false,com.nexes.manager.Main$6
false,false,false,false,false,false,com.nexes.manager.Main$7
false,false,false,false,false,false,com.nexes.manager.Main$8
false,false,false,false,false,false,com.nexes.manager.Main$9
false,false,false,false,false,false,com.nexes.manager.AudioPlayblack$ButtonHandler
false,false,false,false,false,false,com.nexes.manager.WirelessManager$ButtonHandler
false,false,false,false,false,false,com.nexes.manager.EventHandler$BackgroundWork
false,false,false,false,false,false,org.opengpx.CommandActivity$2
false,false,false,false,false,false,org.opengpx.CommandActivity$1
false,false,false,false,false,false,org.opengpx.CommandActivity$3
false,false,false,false,false,false,org.opengpx.SearchListActivity$6
false,false,false,false,false,false,org.opengpx.SearchListActivity$7
false,false,false,false,false,false,org.opengpx.SearchListActivity$4
false,false,false,false,false,false,org.opengpx.SearchListActivity$5
false,false,false,false,false,false,org.opengpx.SearchListActivity$8
false,false,false,false,false,false,org.opengpx.SearchListActivity$2
false,false,false,false,false,false,org.opengpx.SearchListActivity$3
false,false,false,false,false,false,org.opengpx.SearchListActivity$1
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$14
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$15
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$10
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$11
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$12
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$13
false,false,false,false,false,false,org.opengpx.OpenGpxPreferenceActivity$1
false,false,false,false,false,false,org.opengpx.AdvancedSearchActivity$3
false,false,false,false,false,false,org.opengpx.AdvancedSearchActivity$2
false,false,false,false,false,false,org.opengpx.AdvancedSearchActivity$1
false,false,false,false,false,false,org.opengpx.AdvancedSearchActivity$7
false,false,false,false,false,false,org.opengpx.AdvancedSearchActivity$6
false,false,false,false,false,false,org.opengpx.AdvancedSearchActivity$5
false,false,false,false,false,false,org.opengpx.AdvancedSearchActivity$4
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$OnWaypointAddedListener
false,false,false,false,false,false,org.opengpx.ImageGridViewerActivity$1
false,false,false,false,false,false,org.opengpx.AdvancedSearchActivity$9
false,false,false,false,false,false,org.opengpx.AdvancedSearchActivity$8
false,false,false,false,false,false,org.opengpx.CacheAttributeDialog$1
false,false,false,false,false,false,org.opengpx.AddWaypointDialog$OKListener
false,false,false,false,false,false,org.opengpx.CacheListActivity$5
false,false,false,false,false,false,org.opengpx.CacheListActivity$4
false,false,false,false,false,false,org.opengpx.CacheListActivity$7
false,false,false,false,false,false,org.opengpx.CacheListActivity$6
false,false,false,false,false,false,org.opengpx.CacheListActivity$1
false,false,false,false,false,false,org.opengpx.CacheListActivity$3
false,false,false,false,false,false,org.opengpx.CacheListActivity$2
false,false,false,false,false,false,org.opengpx.CacheListActivity$9
false,false,false,false,false,false,org.opengpx.CacheListActivity$8
false,false,false,false,false,false,org.opengpx.lib.map.OsmMapViewerActivity$3
false,false,false,false,false,false,org.opengpx.lib.map.OsmMapViewerActivity$2
false,false,false,false,false,false,org.opengpx.lib.map.OsmMapViewerActivity$4
false,false,false,false,false,false,org.opengpx.lib.map.OsmMapViewerActivity$1
false,false,false,false,false,false,org.opengpx.WaypointDetailDialog$1
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$5
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$6
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$7
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$8
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$9
false,false,false,false,false,false,org.opengpx.GoogleMapViewerActivity$2
false,false,false,false,false,false,org.opengpx.GoogleMapViewerActivity$1
false,false,false,false,false,false,org.opengpx.AdvancedSearchActivity$11
false,false,false,false,false,false,org.opengpx.AdvancedSearchActivity$10
false,false,false,false,false,false,org.opengpx.AddWaypointDialog$CancelListener
false,false,false,false,false,false,org.opengpx.CacheListActivity$10
false,false,false,false,false,false,org.opengpx.CacheListActivity$11
false,false,false,false,false,false,org.opengpx.CacheListActivity$12
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$1
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$2
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$3
false,false,false,false,false,false,org.opengpx.CacheDetailActivity$4
false,false,false,false,false,false,org.opengpx.WelcomeDialog$1
false,false,false,false,false,false,org.opengpx.GCVoteDialog$1
false,false,false,false,false,false,org.opengpx.GCVoteDialog$2
false,false,false,false,false,false,org.brandroid.openmanager.activities.SplashActivity$1
false,false,false,false,false,false,org.brandroid.openmanager.fragments.TextEditorFragment$FileSaveTask
false,false,false,false,false,false,org.brandroid.openmanager.activities.BluetoothActivity$ServerSocketThread
false,false,false,false,false,false,org.brandroid.openmanager.util.BetterPopupWindow$1
false,false,false,false,false,false,org.brandroid.openmanager.util.BetterPopupWindow$3
false,false,false,false,false,false,org.brandroid.openmanager.util.BetterPopupWindow$2
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenFragmentActivity$4
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenFragmentActivity$3
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenFragmentActivity$2
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenFragmentActivity$1
false,false,false,false,false,false,org.brandroid.openmanager.activities.FolderPickerActivity$1
false,false,false,false,false,false,org.brandroid.openmanager.activities.SettingsActivity$PreferenceFragmentV11$ServerSettings
false,false,false,false,false,false,org.brandroid.openmanager.adapters.ContentAdapter$1
false,false,false,false,false,false,org.brandroid.openmanager.adapters.ContentAdapter$3
false,false,false,false,false,false,org.brandroid.openmanager.adapters.ContentAdapter$2
false,false,false,false,false,false,org.brandroid.openmanager.util.RootManager$2
false,false,false,false,false,false,org.brandroid.openmanager.util.RootManager$1
false,false,false,false,false,false,org.brandroid.openmanager.util.RootManager$4
false,false,false,false,false,false,org.brandroid.openmanager.util.RootManager$3
false,false,false,false,false,false,org.brandroid.openmanager.util.EventHandler$BackgroundWork
false,false,false,false,false,false,org.brandroid.openmanager.fragments.PickerFragment$2
false,false,false,false,false,false,org.brandroid.openmanager.fragments.PickerFragment$1
false,false,false,false,false,false,org.brandroid.openmanager.fragments.OpenFragment$4
false,false,false,false,false,false,org.brandroid.openmanager.fragments.OpenFragment$3
false,false,false,false,false,false,org.brandroid.openmanager.fragments.OpenFragment$2
false,false,false,false,false,false,org.brandroid.openmanager.fragments.OpenFragment$1
false,false,false,false,false,false,org.brandroid.openmanager.adapters.HeatmapAdapter$1
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$7
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$6
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$9
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$8
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$1
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$3
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$2
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$5
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$4
false,false,false,false,false,false,org.brandroid.openmanager.util.DFInfo$CannotReadException
false,false,false,false,false,false,org.brandroid.openmanager.util.OpenIntentChooser$1
false,false,false,false,false,false,org.brandroid.openmanager.adapters.OpenPathPagerAdapter$2
false,false,false,false,false,false,org.brandroid.openmanager.adapters.OpenPathPagerAdapter$1
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$EnsureCursorCacheTask
false,false,false,false,false,false,org.brandroid.openmanager.fragments.LogViewerFragment$1
false,false,false,false,false,false,org.brandroid.openmanager.views.IconAnimationPanel$AnimThread
false,false,false,false,false,false,org.brandroid.openmanager.views.OpenViewPager$1
false,false,false,false,false,false,org.brandroid.openmanager.adapters.OpenArrayAdapter$1
false,false,false,false,false,false,org.brandroid.openmanager.fragments.OperationsFragment$BackgroundTaskAdapter
false,false,false,false,false,false,org.brandroid.openmanager.data.OpenZip$OpenZipVirtualPath
false,false,false,false,false,false,org.brandroid.openmanager.util.EventHandler$3
false,false,false,false,false,false,org.brandroid.openmanager.util.EventHandler$2
false,false,false,false,false,false,org.brandroid.openmanager.util.EventHandler$1
false,false,false,false,false,false,org.brandroid.openmanager.activities.BluetoothActivity$1
false,false,false,false,false,false,org.brandroid.openmanager.util.EventHandler$6
false,false,false,false,false,false,org.brandroid.openmanager.activities.BluetoothActivity$3
false,false,false,false,false,false,org.brandroid.openmanager.util.EventHandler$5
false,false,false,false,false,false,org.brandroid.openmanager.activities.BluetoothActivity$2
false,false,false,false,false,false,org.brandroid.openmanager.util.EventHandler$4
false,false,false,false,false,false,org.brandroid.openmanager.activities.BluetoothActivity$5
false,false,false,false,false,false,org.brandroid.openmanager.activities.BluetoothActivity$4
false,false,false,false,false,false,org.brandroid.openmanager.activities.WebViewFragment$MyWebViewClient
false,false,false,false,false,false,org.brandroid.openmanager.adapters.HeatmapAdapter$ScanSizeTask
false,false,false,false,false,false,org.brandroid.openmanager.fragments.SearchResultsFragment$2
false,false,false,false,false,false,org.brandroid.openmanager.fragments.SearchResultsFragment$1
false,false,false,false,false,false,org.brandroid.openmanager.fragments.SearchResultsFragment$4
false,false,false,false,false,false,org.brandroid.openmanager.fragments.SearchResultsFragment$3
false,false,false,false,false,false,org.brandroid.openmanager.activities.BluetoothActivity$BluetoothDeviceAdapter
false,false,false,false,false,false,org.brandroid.openmanager.util.NetworkIOTask$1
false,false,false,false,false,false,org.brandroid.openmanager.activities.SettingsActivity$1
false,false,false,false,false,false,org.brandroid.openmanager.activities.SettingsActivity$2
false,false,false,false,false,false,org.brandroid.openmanager.activities.SettingsActivity$3
false,false,false,false,false,false,org.brandroid.openmanager.activities.SettingsActivity$4
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$PeekAtGrandKidsTask
false,false,false,false,false,false,org.brandroid.openmanager.util.Cache$NetworkThread
false,false,false,false,false,false,org.brandroid.openmanager.fragments.ContentFragment$SelectionModeCallback
false,false,false,false,false,false,org.brandroid.openmanager.data.OpenNetworkPath$2
false,false,false,false,false,false,org.brandroid.openmanager.data.OpenNetworkPath$1
false,false,false,false,false,false,org.brandroid.openmanager.util.EventHandler$15
false,false,false,false,false,false,org.brandroid.openmanager.util.EventHandler$14
false,false,false,false,false,false,org.brandroid.openmanager.util.EventHandler$13
false,false,false,false,false,false,org.brandroid.openmanager.util.EventHandler$12
false,false,false,false,false,false,org.brandroid.openmanager.util.EventHandler$11
false,false,false,false,false,false,org.brandroid.openmanager.activities.SearchableActivity$1
false,false,false,false,false,false,org.brandroid.openmanager.fragments.DialogHandler$6$1
false,false,false,false,false,false,org.brandroid.openmanager.views.SeekBarActionView$2
false,false,false,false,false,false,org.brandroid.openmanager.views.SeekBarActionView$1
false,false,false,false,false,false,org.brandroid.openmanager.data.OpenFileRoot$3
false,false,false,false,false,false,org.brandroid.openmanager.data.OpenFileRoot$2
false,false,false,false,false,false,org.brandroid.openmanager.data.OpenFileRoot$1
false,false,false,false,false,false,org.brandroid.openmanager.views.OpenImageView$2
false,false,false,false,false,false,org.brandroid.openmanager.fragments.SearchResultsFragment$SearchTask
false,false,false,false,false,false,org.brandroid.openmanager.fragments.OpenFragment$OpenContextMenuInfo
false,false,false,false,false,false,org.brandroid.openmanager.activities.BluetoothActivity$ClientSocketThread
false,false,false,false,false,false,org.brandroid.openmanager.fragments.ContentFragment$11
false,false,false,false,false,false,org.brandroid.openmanager.fragments.ContentFragment$10
false,false,false,false,false,false,org.brandroid.openmanager.views.OpenImageView$1
false,false,false,false,false,false,org.brandroid.openmanager.adapters.OpenBookmarks$2
false,false,false,false,false,false,org.brandroid.openmanager.adapters.OpenBookmarks$1
false,false,false,false,false,false,org.brandroid.openmanager.adapters.OpenBookmarks$4
false,false,false,false,false,false,org.brandroid.openmanager.adapters.OpenBookmarks$3
false,false,false,false,false,false,org.brandroid.openmanager.adapters.OpenBookmarks$6
false,false,false,false,false,false,org.brandroid.openmanager.adapters.OpenBookmarks$5
false,false,false,false,false,false,org.brandroid.openmanager.util.ThumbnailCreator$6
false,false,false,false,false,false,org.brandroid.openmanager.adapters.OpenBookmarks$8
false,false,false,false,false,false,org.brandroid.openmanager.adapters.OpenBookmarks$7
false,false,false,false,false,false,org.brandroid.openmanager.adapters.OpenBookmarks$9
false,false,false,false,false,false,org.brandroid.openmanager.data.OpenCursor$2
false,false,false,false,false,false,org.brandroid.openmanager.data.OpenCursor$3
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$10
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$11
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$12
false,false,false,false,false,false,org.brandroid.openmanager.adapters.OpenBookmarks$BookmarkAdapter
false,false,false,false,false,false,org.brandroid.openmanager.fragments.ContentFragment$1
false,false,false,false,false,false,org.brandroid.openmanager.adapters.ArrayPagerAdapter$1
false,false,false,false,false,false,org.brandroid.openmanager.fragments.ContentFragment$9
false,false,false,false,false,false,org.brandroid.openmanager.fragments.ContentFragment$8
false,false,false,false,false,false,org.brandroid.openmanager.fragments.ContentFragment$7
false,false,false,false,false,false,org.brandroid.openmanager.fragments.ContentFragment$6
false,false,false,false,false,false,org.brandroid.openmanager.fragments.ContentFragment$5
false,false,false,false,false,false,org.brandroid.openmanager.fragments.ContentFragment$4
false,false,false,false,false,false,org.brandroid.openmanager.fragments.ContentFragment$3
false,false,false,false,false,false,org.brandroid.openmanager.fragments.ContentFragment$2
false,false,false,false,false,false,org.brandroid.openmanager.fragments.PickerFragment$PickerPagerAdapter
false,false,false,false,false,false,org.brandroid.openmanager.adapters.OpenClipboard$1
false,false,false,false,false,false,org.brandroid.openmanager.fragments.TextEditorFragment$4
false,false,false,false,false,false,org.brandroid.openmanager.fragments.TextEditorFragment$3
false,false,false,false,false,false,org.brandroid.openmanager.fragments.TextEditorFragment$6
false,false,false,false,false,false,org.brandroid.openmanager.fragments.TextEditorFragment$5
false,false,false,false,false,false,org.brandroid.openmanager.fragments.TextEditorFragment$8
false,false,false,false,false,false,org.brandroid.openmanager.fragments.TextEditorFragment$7
false,false,false,false,false,false,org.brandroid.openmanager.fragments.TextEditorFragment$9
false,false,false,false,false,false,org.brandroid.openmanager.fragments.TextEditorFragment$2
false,false,false,false,false,false,org.brandroid.openmanager.fragments.TextEditorFragment$1
false,false,false,false,false,false,org.brandroid.openmanager.fragments.TextEditorFragment$FileLoadTask
false,false,false,false,false,false,org.brandroid.openmanager.util.ShellSession$1
false,false,false,false,false,false,org.brandroid.openmanager.util.ShellSession$3
false,false,false,false,false,false,org.brandroid.openmanager.util.ShellSession$2
false,false,false,false,false,false,org.brandroid.openmanager.adapters.PagerTabsAdapter$2
false,false,false,false,false,false,org.brandroid.openmanager.adapters.PagerTabsAdapter$1
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$28
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$29
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$24
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$25
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$26
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$27
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$31
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$30
false,false,false,false,false,false,org.brandroid.openmanager.adapters.IconContextMenu$1
false,false,false,false,false,false,org.brandroid.openmanager.adapters.IconContextMenu$2
false,false,false,false,false,false,org.brandroid.openmanager.adapters.IconContextMenu$3
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$17
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$18
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$19
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$13
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$14
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$15
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$16
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$20
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$21
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$22
false,false,false,false,false,false,org.brandroid.openmanager.activities.OpenExplorer$23
false,false,false,false,false,false,org.adblockplus.android.AdblockPlus$4
false,false,false,false,false,false,org.adblockplus.android.AdblockPlus$3
false,false,false,false,false,false,org.adblockplus.android.AdblockPlus$6
false,false,false,false,false,false,org.adblockplus.android.AdblockPlus$5
false,false,false,false,false,false,org.adblockplus.android.updater.UpdaterActivity$1
false,false,false,false,false,false,org.adblockplus.android.updater.UpdaterActivity$3
false,false,false,false,false,false,org.adblockplus.android.updater.UpdaterActivity$2
false,false,false,false,false,false,org.adblockplus.android.AdblockPlus$2
false,false,false,false,false,false,org.adblockplus.android.AdblockPlus$1
false,false,false,false,false,false,org.adblockplus.android.Preferences$5
false,false,false,false,false,false,org.adblockplus.android.Preferences$6
false,false,false,false,false,false,org.adblockplus.android.Preferences$3
false,false,false,false,false,false,org.adblockplus.android.Preferences$4
false,false,false,false,false,false,org.adblockplus.android.Preferences$1
false,false,false,false,false,false,org.adblockplus.android.Preferences$2
false,false,false,false,false,false,org.adblockplus.android.AdblockPlus$Result
false,false,false,false,false,false,org.adblockplus.android.AdblockPlus$MatchesCallable
false,false,false,false,false,false,org.adblockplus.android.ProxyService$LocalBinder
false,false,false,false,false,false,org.adblockplus.android.ProxyService$ProxyServer
false,false,false,false,false,false,org.adblockplus.android.ProxyService$3
false,false,false,false,false,false,org.adblockplus.android.ProxyService$2
false,false,false,false,false,false,org.adblockplus.android.ProxyService$5
false,false,false,false,false,false,org.adblockplus.android.ProxyService$4
false,false,false,false,false,false,org.adblockplus.android.ProxyService$1
false,false,false,false,false,false,org.adblockplus.android.AdblockPlus$JSThread
false,false,false,false,false,false,org.adblockplus.android.AdblockPlus$Task
false,false,false,false,false,false,org.adblockplus.android.AdblockPlus$DownloadTask
false,false,false,false,false,false,org.adblockplus.android.updater.AlarmReceiver$1
false,false,false,false,false,false,org.adblockplus.android.updater.UpdaterService$DownloadTask
false,false,false,false,false,false,org.adblockplus.android.AdvancedPreferences$3
false,false,false,false,false,false,org.adblockplus.android.AdvancedPreferences$4
false,false,false,false,false,false,org.adblockplus.android.AdvancedPreferences$1
false,false,false,false,false,false,org.adblockplus.android.AdvancedPreferences$2
false,false,false,false,false,false,org.adblockplus.android.AdvancedPreferences$5
false,false,false,false,false,false,org.adblockplus.android.RefreshableListPreference$1
false,false,false,false,false,false,aarddict.android.ArticleViewActivity$8
false,false,false,false,false,false,aarddict.android.ArticleViewActivity$7
false,false,false,false,false,false,aarddict.android.ArticleViewActivity$9
false,false,false,false,false,false,aarddict.android.ArticleViewActivity$2
false,false,false,false,false,false,aarddict.android.ArticleViewActivity$1
false,false,false,false,false,false,aarddict.android.ArticleViewActivity$4
false,false,false,false,false,false,aarddict.android.ArticleViewActivity$3
false,false,false,false,false,false,aarddict.android.ArticleViewActivity$6
false,false,false,false,false,false,aarddict.android.ArticleViewActivity$5
false,false,false,false,false,false,aarddict.android.DictionaryService$LocalBinder
false,false,false,false,false,false,aarddict.android.DictionariesActivity$DictListAdapter
false,false,false,false,false,false,aarddict.android.LookupActivity$WordAdapter
false,false,false,false,false,false,aarddict.android.LookupActivity$7
false,false,false,false,false,false,aarddict.android.LookupActivity$6
false,false,false,false,false,false,aarddict.android.LookupActivity$1
false,false,false,false,false,false,aarddict.android.LookupActivity$3
false,false,false,false,false,false,aarddict.android.LookupActivity$2
false,false,false,false,false,false,aarddict.android.LookupActivity$5
false,false,false,false,false,false,aarddict.android.LookupActivity$4
false,false,false,false,false,false,aarddict.android.BaseDictionaryActivity$3
false,false,false,false,false,false,aarddict.android.BaseDictionaryActivity$2
false,false,false,false,false,false,aarddict.android.BaseDictionaryActivity$1
false,false,false,false,false,false,aarddict.android.DictionaryService$1
false,false,false,false,false,false,aarddict.android.DictionaryService$4
false,false,false,false,false,false,aarddict.android.DictionaryService$3
false,false,false,false,false,false,aarddict.android.DictionaryService$2
false,false,false,false,false,false,aarddict.android.DictionaryService$DeleteObserver
false,false,false,false,false,false,aarddict.android.DictionariesActivity$3
false,false,false,false,false,false,aarddict.android.DictionariesActivity$2
false,false,false,false,false,false,aarddict.android.DictionariesActivity$1
false,false,false,false,false,false,aarddict.android.ArticleViewActivity$10
false,false,false,false,false,false,aarddict.android.ArticleViewActivity$11
false,false,false,false,false,false,aarddict.android.ArticleViewActivity$12
false,false,false,false,false,false,aarddict.android.ArticleViewActivity$13
false,false,false,false,false,false,com.watabou.pixeldungeon.items.rings.RingOfHaste$Haste
false,false,false,false,false,false,com.watabou.pixeldungeon.items.rings.Ring$RingBuff
false,false,false,false,false,false,com.watabou.pixeldungeon.items.Weightstone$WndBalance
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndItem$1
false,false,false,false,false,false,com.watabou.pixeldungeon.ui.Toolbar$1
false,false,false,false,false,false,com.watabou.pixeldungeon.ui.Toolbar$2
false,false,false,false,false,false,com.watabou.pixeldungeon.ui.Toolbar$3
false,false,false,false,false,false,com.watabou.pixeldungeon.items.rings.RingOfDetection$Detection
false,false,false,false,false,false,com.watabou.pixeldungeon.ui.Toolbar$4
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndRanking$BadgesTab
false,false,false,false,false,false,com.watabou.pixeldungeon.sprites.WandmakerSprite$Shield
false,false,false,false,false,false,com.watabou.pixeldungeon.actors.mobs.Spinner$Fleeing
false,false,false,false,false,false,com.watabou.pixeldungeon.actors.mobs.Mob$Fleeing
false,false,false,false,false,false,com.watabou.pixeldungeon.items.rings.RingOfMending$Rejuvenation
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndImp$1
false,false,false,false,false,false,com.watabou.pixeldungeon.items.armor.HuntressArmor$1
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndTabbed$LabeledTab
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndTabbed$Tab
false,false,false,false,false,false,com.watabou.pixeldungeon.ui.Window$1
false,false,false,false,false,false,com.watabou.pixeldungeon.sprites.MobSprite$1
false,false,false,false,false,false,com.watabou.pixeldungeon.sprites.MobSprite$2
false,false,false,false,false,false,com.watabou.pixeldungeon.items.ArmorKit$1
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndResurrect$2
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndResurrect$1
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndSadGhost$1
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndSadGhost$2
false,false,false,false,false,false,com.watabou.pixeldungeon.items.wands.Wand$Charger
false,false,false,false,false,false,com.watabou.pixeldungeon.scenes.GameScene$1
false,false,false,false,false,false,com.watabou.pixeldungeon.actors.mobs.Mob$Hunting
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndHero$StatsTab
false,false,false,false,false,false,com.watabou.pixeldungeon.items.rings.RingOfSatiety$Satiety
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndGame$7
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndGame$6
false,false,false,false,false,false,com.watabou.pixeldungeon.scenes.TitleScene$5
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndGame$5
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndGame$4
false,false,false,false,false,false,com.watabou.pixeldungeon.scenes.TitleScene$3
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndGame$3
false,false,false,false,false,false,com.watabou.pixeldungeon.scenes.TitleScene$4
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndGame$2
false,false,false,false,false,false,com.watabou.pixeldungeon.scenes.TitleScene$1
false,false,false,false,false,false,com.watabou.pixeldungeon.windows.WndGame$1
false,false,false,false,false,false,com.watabou.pixeldungeon.scenes.TitleScene$2
false,false,false,false,false,false,com.watabou.pixeldungeon.sprites.ScorpioSprite$1
