is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,call_external_method,full_name
false,false,false,false,false,false,true,org.secuso.privacyfriendlydicer.MainActivity$android.content.DialogInterface$OnClickListener5
false,false,false,false,true,false,false,org.secuso.privacyfriendlydicer.ShakeListener$OnShakeListener
false,false,false,false,false,false,true,org.xbmc.eventclient.XBMCClient$PingThread
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.audio.AACStream$java.lang.Runnable1
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.gl.SurfaceView$java.lang.Runnable1
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.gl.SurfaceView$ViewAspectRatioMeasurer
true,false,false,false,false,false,false,net.majorkernelpanic.streaming.hw.CodecManager$Codec
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.hw.EncoderDebugger$java.lang.Runnable1
true,false,false,false,false,false,true,net.majorkernelpanic.streaming.rtp.AbstractPacketizer$Statistics
true,false,false,false,false,false,true,net.majorkernelpanic.streaming.rtp.RtpSocket$AverageBitrate
true,false,false,false,false,false,true,net.majorkernelpanic.streaming.rtp.RtpSocket$Statistics
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.rtsp.RtspClient$android.os.HandlerThread3
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.rtsp.RtspClient$java.lang.Runnable4
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.rtsp.RtspClient$java.lang.Runnable1
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.rtsp.RtspClient$java.lang.Runnable2
true,false,false,false,false,false,true,net.majorkernelpanic.streaming.rtsp.RtspClient$Response
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.rtsp.RtspServer$android.content.SharedPreferences.OnSharedPreferenceChangeListener1
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.rtsp.RtspServer$RequestListener
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.rtsp.RtspServer$WorkerThread
true,false,false,false,false,false,true,net.majorkernelpanic.streaming.rtsp.RtspServer$Request
true,false,false,false,false,false,true,net.majorkernelpanic.streaming.rtsp.RtspServer$Response
true,false,false,false,false,false,false,net.majorkernelpanic.streaming.video.CodecManager$Codecs
true,false,false,false,false,false,true,net.majorkernelpanic.streaming.video.CodecManager$Selector
true,false,false,false,false,false,true,net.majorkernelpanic.streaming.video.CodecManager$Translator
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.video.H264Stream$android.media.MediaRecorder$OnInfoListener1
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.video.VideoStream$android.view.SurfaceHolder.Callback1
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.video.VideoStream$android.hardware.Camera$PreviewCallback2
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.video.VideoStream$java.lang.Runnable3
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.video.VideoStream$android.hardware.Camera$ErrorCallback4
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.video.VideoStream$android.hardware.Camera$PreviewCallback5
false,false,false,false,false,false,true,net.majorkernelpanic.streaming.Session$java.lang.Runnable1
false,false,false,false,false,false,true,pl.hypeapp.endoscope.presenter.SplashScreenPresenter$rx.functions.Action12
false,false,false,false,false,false,true,pl.hypeapp.endoscope.receiver.WiFiStateChangeReceiver$android.content.DialogInterface$OnKeyListener1
false,false,false,false,false,false,true,pl.hypeapp.endoscope.ui.activity.PlayStreamActivity$android.content.DialogInterface$OnClickListener2
false,false,false,false,false,false,true,pl.hypeapp.endoscope.ui.activity.PlayStreamActivity$android.content.DialogInterface$OnKeyListener1
false,false,false,false,false,false,true,pl.hypeapp.endoscope.ui.activity.SettingsActivity$android.content.DialogInterface$OnClickListener1
false,false,false,false,false,false,true,pl.hypeapp.endoscope.ui.activity.SettingsActivity$android.content.DialogInterface$OnClickListener3
false,false,false,false,false,false,true,pl.hypeapp.endoscope.ui.activity.SplashScreenActivity$xyz.hanks.library.SmallBangListener1
false,false,false,false,false,false,true,pl.hypeapp.endoscope.ui.activity.StartStreamActivity$android.content.DialogInterface$OnClickListener2
false,false,false,false,false,false,true,pl.hypeapp.endoscope.ui.activity.StartStreamActivity$android.content.DialogInterface$OnKeyListener1
false,false,false,false,true,false,false,net.majorkernelpanic.streaming.rtsp.RtspClient$Callback
false,false,false,false,true,false,false,net.majorkernelpanic.streaming.rtsp.RtspServer$CallbackListener
false,false,false,false,true,false,false,net.majorkernelpanic.streaming.Session$Callback
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.controls.AbstractNotifiedEditText$android.content.BroadcastReceiver2
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.AbstractGeoKretyActivity$android.content.BroadcastReceiver1
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.AbstractGeoKretyActivity$android.content.BroadcastReceiver2
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.GeoKretLogsActivity$Adapter
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.InventoryActivity$Adapter
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.InventoryActivity$android.content.BroadcastReceiver1
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.LogActivity$InventoryAdapter
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.LogActivity$LastLogsAdapter
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.LogActivity$UsersAdapter
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.LogActivity$android.content.BroadcastReceiver1
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.UserActivity$android.view.View.OnClickListener1
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.UserActivity$android.view.View.OnClickListener2
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.UserActivity$android.view.View.OnClickListener3
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.UserActivity$pl.nkg.lib.threads.GenericTaskListener4
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.UserActivity$pl.nkg.lib.threads.GenericTaskListener5
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.UserActivity$pl.nkg.lib.threads.GenericTaskListener6
false,false,false,false,false,false,true,pl.nkg.geokrety.activities.UsersActivity$android.widget.AdapterView.OnItemClickListener1
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeoKretDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation1
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeoKretDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation2
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeoKretDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation3
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeoKretLogDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation2
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeoKretLogDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation3
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeoKretLogDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation4
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeoKretLogDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation6
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeoKretLogDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation8
true,false,false,false,false,false,true,pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeocacheDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation1
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeocacheDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation2
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeocacheDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation3
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeocacheDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation4
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeocacheLogDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation7
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeocacheLogDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation1
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeocacheLogDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation2
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeocacheLogDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation3
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeocacheLogDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation4
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeocacheLogDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation5
false,false,false,false,false,false,true,pl.nkg.geokrety.data.GeocacheLogDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation6
false,false,false,false,false,false,true,pl.nkg.geokrety.data.InventoryDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation1
false,false,false,false,false,false,true,pl.nkg.geokrety.data.InventoryDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation2
false,false,false,false,false,false,true,pl.nkg.geokrety.data.InventoryDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation3
false,false,false,false,false,false,true,pl.nkg.geokrety.data.InventoryDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation4
false,false,false,false,false,false,true,pl.nkg.geokrety.data.InventoryDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation5
false,false,false,false,false,false,true,pl.nkg.geokrety.data.InventoryDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation6
false,false,false,false,false,false,true,pl.nkg.geokrety.data.UserDataSource$pl.nkg.geokrety.data.GeoKretySQLiteHelper$DBOperation1
false,false,false,false,false,false,true,pl.nkg.geokrety.services.LogSubmitterService$java.lang.Runnable1
false,false,false,false,false,false,true,pl.nkg.geokrety.services.WaypointResolverService$pl.nkg.geokrety.services.TryDownload1
false,false,false,false,false,false,true,pl.nkg.lib.dialogs.AbstractAlertDialogWrapper$android.view.View$OnClickListener1
false,false,false,false,false,false,true,pl.nkg.lib.threads.AbstractForegroundTaskWrapper$Thread
false,false,false,false,true,false,false,pl.nkg.geokrety.ui.MultiLogFragment$OnFragmentInteractionListener
false,false,false,false,true,false,false,pl.nkg.lib.dialogs.AbstractDialogWrapper$OnClickListener
true,false,false,false,false,false,false,protect.gift_card_guard.DBHelper$GiftCardDbIds
false,false,false,false,false,false,true,protect.gift_card_guard.GiftCardViewActivity$android.view.View$OnClickListener1
false,false,false,false,false,false,true,protect.gift_card_guard.GiftCardViewActivity$android.view.View$OnClickListener2
false,false,false,false,false,false,true,protect.gift_card_guard.GiftCardViewActivity$android.view.View$OnClickListener3
false,false,false,false,false,false,true,protect.gift_card_guard.GiftCardViewActivity$android.view.View$OnClickListener4
false,false,false,false,false,false,true,protect.gift_card_guard.MainActivity$android.widget.AdapterView$OnItemClickListener1
false,false,false,false,false,false,true,protect.gift_card_guard.MainActivity$android.content.DialogInterface$OnClickListener2
true,false,false,false,false,false,true,protect.gift_card_guard.SettingsActivity$android.preference.Preference$OnPreferenceChangeListener1
true,false,false,false,false,false,true,protect.gift_card_guard.SettingsActivity$GeneralPreferenceFragment
true,false,false,false,false,false,true,android.support.rastermill.FrameSequence$State
true,false,false,false,false,false,true,android.support.rastermill.FrameSequenceDrawable$android.support.rastermill.FrameSequenceDrawable$BitmapProvider1
false,false,false,false,false,false,true,android.support.rastermill.FrameSequenceDrawable$java.lang.Runnable2
false,false,false,false,false,false,true,com.android.calendar.agenda.AgendaAdapter$java.lang.Runnable1
true,false,false,false,false,false,false,com.android.calendar.agenda.AgendaAdapter$ViewHolder
false,false,false,false,false,false,true,com.android.calendar.agenda.AgendaByDayAdapter$java.lang.Runnable1
true,false,false,false,false,false,false,com.android.calendar.agenda.AgendaByDayAdapter$ViewHolder
true,false,false,false,false,false,false,com.android.calendar.agenda.AgendaByDayAdapter$RowInfo
true,false,false,false,false,false,false,com.android.calendar.agenda.AgendaByDayAdapter$MultipleDayInfo
false,false,false,false,false,false,true,com.android.calendar.agenda.AgendaFragment$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.calendar.agenda.AgendaFragment$java.lang.Runnable2
false,false,false,false,false,false,true,com.android.calendar.agenda.AgendaListView$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.calendar.agenda.AgendaWindowAdapter$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.calendar.agenda.AgendaWindowAdapter$java.lang.Runnable2
true,false,false,false,false,false,true,com.android.calendar.agenda.AgendaWindowAdapter$QuerySpec
true,false,false,false,false,false,false,com.android.calendar.agenda.AgendaWindowAdapter$AgendaItem
true,false,false,false,false,false,true,com.android.calendar.agenda.AgendaWindowAdapter$DayAdapterInfo
false,false,false,false,false,false,true,com.android.calendar.agenda.AgendaWindowAdapter$QueryHandler
true,false,false,false,false,false,false,com.android.calendar.alerts.AlarmSchedulerTest$MockProvider$EventInfo
true,false,false,false,false,false,true,com.android.calendar.alerts.AlarmSchedulerTest$MockProvider
false,false,false,false,false,false,true,com.android.calendar.alerts.AlertActivity$android.widget.AdapterView.OnItemClickListener1
false,false,false,false,false,false,true,com.android.calendar.alerts.AlertActivity$android.os.AsyncTask2
false,false,false,false,false,false,true,com.android.calendar.alerts.AlertActivity$QueryHandler
true,false,false,false,false,false,true,com.android.calendar.alerts.AlertService$NotificationWrapper
true,false,false,false,false,false,true,com.android.calendar.alerts.AlertService$NotificationMgrWrapper
true,false,false,false,false,false,false,com.android.calendar.alerts.AlertService$NotificationInfo
true,false,false,false,false,false,true,com.android.calendar.alerts.AlertService$NotificationPrefs
false,false,false,false,false,false,true,com.android.calendar.alerts.AlertServiceTest$MockSharedPreferences
false,false,false,false,false,false,true,com.android.calendar.alerts.AlertServiceTest$AlertsTable
false,false,false,false,false,false,true,com.android.calendar.alerts.AlertServiceTest$NotificationTestManager
false,false,false,false,false,false,true,com.android.calendar.alerts.AlertUtils$com.android.calendar.alerts.AlarmManagerInterface1
false,false,false,false,false,false,true,com.android.calendar.alerts.GlobalDismissManager$android.os.AsyncTask1
true,false,false,false,false,false,false,com.android.calendar.alerts.GlobalDismissManager$AlarmId
false,false,false,false,false,false,true,com.android.calendar.alerts.QuickResponseActivity$java.lang.RunnableQueryThread
false,false,false,false,false,false,true,com.android.calendar.alerts.QuickResponseActivity$QueryThread
false,false,false,false,false,false,true,com.android.calendar.event.AttendeesView$PresenceQueryHandler
false,false,false,false,false,false,true,com.android.calendar.event.CreateEventDialogFragment$android.content.DialogInterface$OnClickListener2
false,false,false,false,false,false,true,com.android.calendar.event.CreateEventDialogFragment$android.content.DialogInterface$OnClickListener1
false,false,false,false,false,false,true,com.android.calendar.event.CreateEventDialogFragment$android.content.DialogInterface$OnClickListener3
false,false,false,false,false,false,true,com.android.calendar.event.CreateEventDialogFragment$CalendarQueryService
false,false,false,false,false,false,true,com.android.calendar.event.EditEventFragment$android.view.View$OnClickListener1
false,false,false,false,false,false,true,com.android.calendar.event.EditEventFragment$android.view.View$OnClickListener2
false,false,false,false,false,false,true,com.android.calendar.event.EditEventFragment$android.content.DialogInterface.OnCancelListener4
true,false,false,false,false,false,false,com.android.calendar.event.EditEventFragment$EventBundle
false,false,false,false,false,false,true,com.android.calendar.event.EditEventFragment$QueryHandler
false,false,false,false,false,false,true,com.android.calendar.event.EditEventFragment$Done
true,false,false,false,false,false,false,com.android.calendar.event.EditEventHelper$AttendeeItem
false,false,false,false,false,false,true,com.android.calendar.event.EditEventView$android.widget.TextView.OnEditorActionListener2
false,false,false,false,false,false,true,com.android.calendar.event.EditEventView$android.view.View$OnClickListener6
true,false,false,false,false,false,true,com.android.calendar.event.EditEventView$CalendarsAdapter
false,false,false,false,false,false,true,com.android.calendar.event.EditEventView$TimeListener
false,false,false,false,false,false,true,com.android.calendar.event.EditEventView$TimeClickListener
false,false,false,false,false,false,true,com.android.calendar.event.EditEventView$DateListener
false,false,false,false,false,false,true,com.android.calendar.event.EditEventView$DateClickListener
false,false,false,false,false,false,true,com.android.calendar.event.EventLocationAdapter$android.os.AsyncTask1
true,false,false,false,false,false,false,com.android.calendar.event.EventLocationAdapter$Result
false,false,false,false,false,false,true,com.android.calendar.event.EventLocationAdapter$LocationFilter
false,false,false,false,false,false,true,com.android.calendar.month.MonthByWeekAdapter$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.calendar.month.MonthByWeekAdapter$java.lang.Runnable2
false,false,false,false,false,false,true,com.android.calendar.month.MonthByWeekAdapter$CalendarGestureListener
false,false,false,false,false,false,true,com.android.calendar.month.MonthByWeekFragment$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.calendar.month.MonthByWeekFragment$java.lang.Runnable2
false,false,false,false,false,false,true,com.android.calendar.month.MonthByWeekFragment$java.lang.Runnable3
false,false,false,false,false,false,true,com.android.calendar.month.MonthByWeekFragment$android.os.Handler4
false,false,false,false,false,false,true,com.android.calendar.month.MonthByWeekFragment$java.lang.Runnable5
false,false,false,false,false,false,true,com.android.calendar.month.MonthWeekEventsView$DayEventSorter
false,false,false,false,false,false,true,com.android.calendar.month.MonthWeekEventsView$WeekEventFormatter
false,false,false,false,false,false,true,com.android.calendar.month.MonthWeekEventsView$DayEventFormatter
true,false,false,false,false,false,true,com.android.calendar.month.MonthWeekEventsView$EventFormat
false,false,false,false,false,false,true,com.android.calendar.month.MonthWeekEventsView$FormattedEvent
false,false,false,false,false,false,true,com.android.calendar.month.MonthWeekEventsView$TodayAnimatorListener
false,false,false,false,false,false,true,com.android.calendar.month.MonthWeekEventsView$FloatRef
false,false,false,false,false,false,true,com.android.calendar.month.SimpleDayPickerFragment$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.calendar.month.SimpleDayPickerFragment$android.database.DataSetObserver2
false,false,false,false,false,false,true,com.android.calendar.month.SimpleDayPickerFragment$ScrollStateRunnable
false,false,false,false,false,false,true,com.android.calendar.recurrencepicker.RecurrencePickerDialog$com.android.calendar.recurrencepicker.RecurrencePickerDialog$minMaxTextWatcher2
false,false,false,false,false,false,true,com.android.calendar.recurrencepicker.RecurrencePickerDialog$com.android.calendar.recurrencepicker.RecurrencePickerDialog$minMaxTextWatcher3
false,false,false,false,false,false,true,com.android.calendar.recurrencepicker.RecurrencePickerDialog$RecurrenceModel
false,false,false,false,false,false,true,com.android.calendar.recurrencepicker.RecurrencePickerDialog$minMaxTextWatcher
false,false,false,false,false,false,true,com.android.calendar.recurrencepicker.RecurrencePickerDialog$EndSpinnerAdapter
false,false,false,false,false,false,true,com.android.calendar.selectcalendars.CalendarColorCache$com.android.calendar.AsyncQueryService1
false,false,false,false,false,false,true,com.android.calendar.selectcalendars.SelectCalendarsSimpleAdapter$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.calendar.selectcalendars.SelectCalendarsSimpleAdapter$android.view.View.OnClickListener2
true,false,false,false,false,false,false,com.android.calendar.selectcalendars.SelectCalendarsSimpleAdapter$TabletCalendarItemBackgrounds
false,false,false,false,false,false,true,com.android.calendar.selectcalendars.SelectCalendarsSyncAdapter$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.calendar.selectcalendars.SelectCalendarsSyncAdapter$android.view.View.OnClickListener2
false,false,false,false,false,false,true,com.android.calendar.selectcalendars.SelectCalendarsSyncFragment$android.database.ContentObserver1
false,false,false,false,false,false,true,com.android.calendar.selectcalendars.SelectSyncedCalendarsMultiAccountActivity$android.content.AsyncQueryHandler1
true,false,false,false,false,false,false,com.android.calendar.selectcalendars.SelectSyncedCalendarsMultiAccountAdapter$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.calendar.selectcalendars.SelectSyncedCalendarsMultiAccountAdapter$java.lang.Runnable2
false,false,false,false,false,false,true,com.android.calendar.selectcalendars.SelectSyncedCalendarsMultiAccountAdapter$android.view.View.OnClickListener3
false,false,false,false,false,false,true,com.android.calendar.selectcalendars.SelectSyncedCalendarsMultiAccountAdapter$AsyncCalendarsUpdater
false,false,false,false,false,false,true,com.android.calendar.selectcalendars.SelectSyncedCalendarsMultiAccountAdapter$RefreshCalendars
true,false,false,false,false,false,false,com.android.calendar.widget.CalendarAppWidgetModel$RowInfo
true,false,false,false,false,false,true,com.android.calendar.widget.CalendarAppWidgetModel$EventInfo
true,false,false,false,false,false,true,com.android.calendar.widget.CalendarAppWidgetModel$DayInfo
false,false,false,false,false,false,true,com.android.calendar.widget.CalendarAppWidgetService$java.lang.RunnableCalendarFactory
false,false,false,false,false,false,true,com.android.calendar.widget.CalendarAppWidgetService$java.lang.RunnableCalendarFactory
false,false,false,false,false,false,true,com.android.calendar.widget.CalendarAppWidgetService$java.lang.RunnableCalendarFactory
false,false,false,false,false,false,true,com.android.calendar.widget.CalendarAppWidgetService$java.lang.RunnableCalendarFactory
true,false,false,false,false,false,true,com.android.calendar.widget.CalendarAppWidgetService$CalendarFactory
false,false,false,false,false,false,true,com.android.calendar.AllInOneActivity$android.animation.Animator.AnimatorListener2
false,false,false,false,false,false,true,com.android.calendar.AllInOneActivity$java.lang.Runnable3
false,false,false,false,false,false,true,com.android.calendar.AllInOneActivity$java.lang.Runnable4
false,false,false,false,false,false,true,com.android.calendar.AllInOneActivity$android.view.View$OnClickListener6
false,false,false,false,false,false,true,com.android.calendar.AllInOneActivity$android.accounts.AccountManagerCallbackQueryHandler
false,false,false,false,false,false,true,com.android.calendar.AllInOneActivity$QueryHandler
true,false,false,false,false,false,true,com.android.calendar.AsyncQueryService$Operation
true,false,false,false,false,false,true,com.android.calendar.AsyncQueryServiceHelper$OperationInfo
false,false,false,false,false,false,true,com.android.calendar.AsyncQueryServiceTest$MockContext2
false,false,false,false,false,false,true,com.android.calendar.AsyncQueryServiceTest$android.test.mock.MockContext1
false,false,false,false,false,false,true,com.android.calendar.AsyncQueryServiceTest$TestAsyncQueryService
false,false,false,false,false,false,true,com.android.calendar.AsyncQueryServiceTest$TestProvider
false,false,false,false,false,false,true,com.android.calendar.CalendarColorPickerDialog$QueryService
false,false,false,false,false,false,true,com.android.calendar.CalendarColorPickerDialog$OnCalendarColorSelectedListener
false,false,false,false,false,false,true,com.android.calendar.CalendarController$java.lang.Runnable1
true,false,false,false,false,false,true,com.android.calendar.CalendarController$EventInfo
true,false,false,false,false,false,true,com.android.calendar.CalendarEventModel$Attendee
true,false,false,false,false,false,false,com.android.calendar.CalendarEventModel$ReminderEntry
false,false,false,false,false,false,true,com.android.calendar.CalendarSettingsActivity$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.calendar.CalendarSettingsActivity$android.view.View$OnClickListener2
false,false,false,false,false,false,true,com.android.calendar.CalendarUtils$TimeZoneUtils$AsyncTZHandler
true,false,false,false,false,false,true,com.android.calendar.CalendarUtils$TimeZoneUtils
false,false,false,false,false,false,true,com.android.calendar.CalendarViewAdapter$android.content.Loader.OnLoadCompleteListener2
true,false,false,false,false,false,false,com.android.calendar.ContactsAsyncHelper$WorkerArgs
false,false,false,false,false,false,true,com.android.calendar.ContactsAsyncHelper$WorkerHandler
false,false,false,false,false,false,true,com.android.calendar.DayFragment$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.calendar.DayView$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.calendar.DayView$java.lang.Runnable2
false,false,false,false,false,false,true,com.android.calendar.DayView$java.lang.Runnable4
false,false,false,false,false,false,true,com.android.calendar.DayView$android.animation.AnimatorListenerAdapter5
false,false,false,false,false,false,true,com.android.calendar.DayView$java.lang.Runnable6
false,false,false,false,false,false,true,com.android.calendar.DayView$android.animation.AnimatorListenerAdapter7
false,false,false,false,false,false,true,com.android.calendar.DayView$TodayAnimatorListener
false,false,false,false,false,false,true,com.android.calendar.DayView$GotoBroadcaster
false,false,false,false,false,false,true,com.android.calendar.DayView$ContextMenuHandler
false,false,false,false,false,false,true,com.android.calendar.DayView$ContinueScroll
false,false,false,false,false,false,true,com.android.calendar.DayView$DismissPopup
false,false,false,false,false,false,true,com.android.calendar.DayView$UpdateCurrentTime
false,false,false,false,false,false,true,com.android.calendar.DayView$CalendarGestureListener
false,false,false,false,false,false,true,com.android.calendar.DbTestUtils$FakeContext
true,false,false,false,false,false,true,com.android.calendar.DbTestUtils$FakeCursor
true,false,false,false,false,false,false,com.android.calendar.DbTestUtils$FakeContentProvider
false,false,false,false,false,false,true,com.android.calendar.DeleteEventHelper$android.content.DialogInterface$OnClickListener1
false,false,false,false,false,false,true,com.android.calendar.DeleteEventHelper$android.content.DialogInterface$OnClickListener2
false,false,false,false,false,false,true,com.android.calendar.DeleteEventHelper$android.content.DialogInterface$OnClickListener3
false,false,false,false,false,false,true,com.android.calendar.DeleteEventHelper$com.android.calendar.AsyncQueryService5
true,false,false,false,false,false,true,com.android.calendar.DynamicTheme$OverridePendingTransition
false,false,false,false,false,false,true,com.android.calendar.EditResponseHelper$android.content.DialogInterface$OnClickListener1
false,true,false,false,false,false,false,com.android.calendar.EventInfoFragment$ShareType
false,false,false,false,false,false,true,com.android.calendar.EventInfoFragment$java.lang.Runnable1
false,false,false,false,false,false,true,com.android.calendar.EventInfoFragment$java.lang.Runnable2
false,false,false,false,false,false,true,com.android.calendar.EventInfoFragment$android.widget.AdapterView.OnItemSelectedListener4
false,false,false,false,false,false,true,com.android.calendar.EventInfoFragment$android.content.DialogInterface$OnDismissListener5
false,false,false,false,false,false,true,com.android.calendar.EventInfoFragment$android.animation.AnimatorListenerAdapter6
false,false,false,false,false,false,true,com.android.calendar.EventInfoFragment$android.view.View.OnTouchListener11
false,false,false,false,false,false,true,com.android.calendar.EventInfoFragment$android.view.View$OnClickListener12
false,false,false,false,false,false,true,com.android.calendar.EventInfoFragment$android.view.View.OnClickListener13
false,false,false,false,false,false,true,com.android.calendar.EventInfoFragment$QueryHandler
true,false,false,false,false,false,false,com.android.calendar.EventLoader$ShutdownRequest
true,false,false,false,false,false,true,com.android.calendar.EventLoader$LoadEventDaysRequest
true,false,false,false,false,false,true,com.android.calendar.EventLoader$LoadEventsRequest
true,false,false,false,false,false,true,com.android.calendar.EventLoader$LoaderThread
true,false,false,false,false,false,true,com.android.calendar.FormatDateRangeTest$DateTest
false,false,false,false,false,false,true,com.android.calendar.GeneralPreferences$com.android.colorpicker.ColorPickerSwatch$OnColorSelectedListener3
false,false,false,false,false,false,true,com.android.calendar.GoogleCalendarUriIntentFilter$android.content.AsyncQueryHandler1
false,false,false,false,false,false,true,com.android.calendar.ImportActivity$android.content.DialogInterface$OnClickListenerListFilesTask
true,false,false,false,false,false,true,com.android.calendar.ImportActivity$ListFilesTask
true,false,false,false,false,false,true,com.android.calendar.LunarUtils$LunarInfoLoader
true,false,false,false,false,false,false,com.android.calendar.LunarUtils$LunarInfo
false,false,false,false,false,false,true,com.android.calendar.OtherPreferences$TimeSetListener
false,false,false,false,false,false,true,com.android.calendar.SearchActivity$java.lang.Runnable2
true,false,false,false,false,false,false,com.android.calendar.Utils$DNAStrand
true,false,false,false,false,false,false,com.android.calendar.Utils$DNASegment
true,false,false,false,false,false,true,com.android.calendar.Utils$CalendarBroadcastReceiver
true,false,false,false,false,false,true,com.android.calendar.UtilsTests$ResourcesForTest
false,true,false,false,false,false,false,com.android.calendar.ViewDetailsPreferences$TimeVisibility
true,false,false,false,false,false,false,com.android.calendar.ViewDetailsPreferences$PreferenceKeys
true,false,false,false,false,false,false,com.android.calendar.ViewDetailsPreferences$Preferences
