is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,full_name,is_code_smell
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndBlacksmith$3,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndBlacksmith$4,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndBlacksmith$1,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndOptions$1,true
False,False,False,False,False,False,com.watabou.pixeldungeon.actors.hero.Belongings$1,true
False,False,False,False,False,False,com.watabou.pixeldungeon.items.rings.RingOfEvasion$Evasion,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndClass$PerksTab,true
False,False,False,False,False,False,com.watabou.pixeldungeon.sprites.WarlockSprite$1,true
False,False,False,False,False,False,com.watabou.pixeldungeon.scenes.StartScene$3,true
False,False,False,False,False,False,com.watabou.pixeldungeon.scenes.StartScene$2,true
False,False,False,False,False,False,com.watabou.pixeldungeon.scenes.StartScene$1,true
False,False,False,False,False,False,com.watabou.pixeldungeon.FogOfWar$FogTexture,true
False,False,False,False,False,False,com.watabou.pixeldungeon.items.weapon.missiles.MissileWeapon$1,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndRanking$ItemsTab,true
False,False,False,False,False,False,com.watabou.pixeldungeon.items.rings.RingOfHerbalism$Herbalism,true
False,False,False,False,False,False,com.watabou.pixeldungeon.ui.BadgesList$ListItem,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndClass$MasteryTab,true
False,False,False,False,False,False,com.watabou.pixeldungeon.scenes.IntroScene$1,true
False,False,False,False,False,False,com.watabou.pixeldungeon.items.quest.Pickaxe$1,true
False,False,False,False,False,False,com.watabou.pixeldungeon.items.scrolls.InventoryScroll$1,true
False,False,False,False,False,False,com.watabou.pixeldungeon.items.bags.Bag$ItemIterator,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndWandmaker$1,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndSettings$7,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndSettings$10,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndSettings$8,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndSettings$9,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndSettings$3,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndWandmaker$2,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndSettings$4,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndSettings$5,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndSettings$6,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndSettings$1,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndSettings$2,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndBlacksmith$ItemButton$1,true
False,False,False,False,False,False,com.watabou.pixeldungeon.items.rings.RingOfPower$Power,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndCatalogus$3,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndCatalogus$1,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndCatalogus$2,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndChooseWay$1,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndChooseWay$3,true
False,False,False,False,False,False,com.watabou.pixeldungeon.windows.WndChooseWay$2,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$QueryWhois,true
False,False,False,False,False,False,com.eolwral.osmonitor.BootUpReceiver$1,true
False,False,False,False,False,False,com.eolwral.osmonitor.OSMonitor$OSMonitorPagerAdapter,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MiscProcessorFragment$processorConfig,true
False,False,False,False,False,False,com.eolwral.osmonitor.ipc.IpcService$ipcTask,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$SortbyName,true
False,False,False,False,False,False,com.eolwral.osmonitor.util.ProcessUtil$CacheItem,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$ViewHolder,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MiscFragment$MiscListAdapter,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$SortbyMemory,true
False,False,False,False,False,False,com.eolwral.osmonitor.settings.SettingsHelper$contentObserver,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$2,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$1,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$6,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$5,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$4,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$3,true
False,False,False,False,False,False,com.eolwral.osmonitor.preference.ProcessorPreference$ProcessorListAdapter,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessLogViewFragment$ViewHolder,true
False,False,False,False,False,False,com.eolwral.osmonitor.settings.Settings$StatusBarColor,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$8,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$9,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$4,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$5,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$6,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$7,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$1,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$2,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$3,true
False,False,False,False,False,False,com.eolwral.osmonitor.ipc.IpcService$QueuedTask,true
False,False,False,False,False,False,com.eolwral.osmonitor.preference.ProcessorPreference$processorConfig,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$ViewHolder,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$HiddenTypeMenu,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$PrepareQuery,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$5,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$4,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$6,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$1,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$3,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$2,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$SortbyStatus,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$11,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$10,true
False,False,False,False,False,False,com.eolwral.osmonitor.ipc.IpcService$QueuedComparator,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$CacheQuery,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$SortMenuClickListener,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$KillButtonClickListener,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MiscFragment$1,true
False,False,False,False,False,False,com.eolwral.osmonitor.util.HttpUtil$ImageLruCache,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$ViewHolder,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$ConnectionListAdapter,true
False,False,False,False,False,False,com.eolwral.osmonitor.preference.Preference$preferencChangeListener,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessLogViewFragment$MessageListAdapter,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$SortbyUsage,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$MessageListAdapter,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$ToolActionExpandListener,true
False,False,False,False,False,False,com.eolwral.osmonitor.settings.Settings$NotificationType,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$SortbyCPUTime,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.MiscProcessorFragment$ProcessorListAdapter,true
False,False,False,False,False,False,com.eolwral.osmonitor.preference.Preference$preferencScreenChangeListener,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$ProcessListAdapter,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessLogViewFragment$2,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessLogViewFragment$1,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessLogViewFragment$4,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessLogViewFragment$3,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$SortbyPid,true
False,False,False,False,False,False,com.eolwral.osmonitor.OSMonitorService$1,true
False,False,False,False,False,False,com.eolwral.osmonitor.OSMonitor$1,true
False,False,False,False,False,False,com.eolwral.osmonitor.OSMonitorService$2,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessProrityFragment$SetProrityListener,true
False,False,False,False,False,False,com.eolwral.osmonitor.util.ProcessUtil$QueueJob,true
False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessProrityFragment$SelectProrityListener,true
False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$RecycleBin,true
False,False,False,False,False,False,org.adw.launcher.Search$1,true
False,False,False,False,False,False,org.adw.launcher.DockBar$DockbarGestureListener,true
False,False,False,False,False,False,org.adw.launcher.catalogue.AppGroupAdapter$ListItem,true
False,False,False,False,False,False,org.adw.launcher.ColorPickerDialog$2,true
False,False,False,False,False,False,org.adw.launcher.ColorPickerDialog$1,true
False,False,False,False,False,False,org.adw.launcher.ColorPickerDialog$3,true
False,False,False,False,False,False,org.adw.launcher.Search$2,true
False,False,False,False,False,False,org.adw.launcher.NumberPicker$NumberPickerInputFilter,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$ExportDatabaseTask,true
False,False,False,False,False,False,org.adw.launcher.DragLayer$ScrollRunnable,true
False,False,False,False,False,False,org.adw.launcher.Launcher$PreviewTouchHandler,true
False,False,False,False,False,False,org.adw.launcher.Launcher$CreateGrpDialog,true
False,False,False,False,False,False,org.adw.launcher.AddAdapter$ListItem,true
False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$AdapterDataSetObserver,true
False,False,False,False,False,False,org.adw.launcher.Launcher$AppWidgetResetObserver,true
False,False,False,False,False,False,org.adw.launcher.Launcher$1,true
False,False,False,False,False,False,org.adw.launcher.ActivityPickerActivity$PackageInfoComparable,true
False,False,False,False,False,False,org.adw.launcher.Launcher$9,true
False,False,False,False,False,False,org.adw.launcher.Launcher$8,true
False,False,False,False,False,False,org.adw.launcher.Launcher$6,true
False,False,False,False,False,False,org.adw.launcher.Launcher$5,true
False,False,False,False,False,False,org.adw.launcher.Launcher$4,true
False,False,False,False,False,False,org.adw.launcher.Launcher$3,true
False,False,False,False,False,False,org.adw.launcher.Search$FromParentOriginAnimation,true
False,False,False,False,False,False,org.adw.launcher.Launcher$2,true
False,False,False,False,False,False,org.adw.launcher.CustomShirtcutActivity$1,true
False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$LayoutParams,true
False,False,False,False,False,False,org.adw.launcher.LauncherAppWidgetHostView$CheckForLongPress,true
False,False,False,False,False,False,org.adw.launcher.Launcher$13,true
False,False,False,False,False,False,org.adw.launcher.Launcher$14,true
False,False,False,False,False,False,org.adw.launcher.Launcher$CloseSystemDialogsIntentReceiver,true
False,False,False,False,False,False,org.adw.launcher.Launcher$15,true
False,False,False,False,False,False,org.adw.launcher.Launcher$16,true
False,False,False,False,False,False,org.adw.launcher.Launcher$10,true
False,False,False,False,False,False,org.adw.launcher.Launcher$11,true
False,False,False,False,False,False,org.adw.launcher.Launcher$12,true
False,False,False,False,False,False,org.adw.launcher.CustomShirtcutActivity$IconTypeDialog,true
False,False,False,False,False,False,org.adw.launcher.WallpaperChooser$ImageAdapter,true
False,False,False,False,False,False,org.adw.launcher.catalogue.AppInfoMList$1,true
False,False,False,False,False,False,org.adw.launcher.Launcher$FavoritesChangeObserver,true
False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$PerformClick,true
False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$WindowRunnnable,true
False,False,False,False,False,False,org.adw.launcher.ApplicationsAdapter$CatalogueFilter,true
False,False,False,False,False,False,org.adw.launcher.DeleteZone$1,true
False,False,False,False,False,False,org.adw.launcher.LauncherActions$1,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$10,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$11,true
False,False,False,False,False,False,org.adw.launcher.UserFolder$FolderAdapter,true
False,False,False,False,False,False,org.adw.launcher.catalogue.AppCatalogueFilters$Catalogue,true
False,False,False,False,False,False,org.adw.launcher.LauncherActions$ShowGroupAction,true
False,False,False,False,False,False,org.adw.launcher.Search$ToParentOriginAnimation,true
False,False,False,False,False,False,org.adw.launcher.NumberPicker$NumberRangeKeyListener,true
False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$2,true
False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$1,true
False,False,False,False,False,False,org.adw.launcher.Launcher$ApplicationsIntentReceiver,true
False,False,False,False,False,False,org.adw.launcher.WallpaperChooser$WallpaperLoader,true
False,False,False,False,False,False,org.adw.launcher.catalogue.ApplicationListAdapter$ViewHolder,true
False,False,False,False,False,False,org.adw.launcher.Launcher$17,true
False,False,False,False,False,False,org.adw.launcher.Launcher$18,true
False,False,False,False,False,False,org.adw.launcher.Launcher$19,true
False,False,False,False,False,False,org.adw.launcher.Launcher$24,true
False,False,False,False,False,False,org.adw.launcher.Launcher$25,true
False,False,False,False,False,False,org.adw.launcher.LauncherActions$DefaultLauncherAction,true
False,False,False,False,False,False,org.adw.launcher.ActivityPickerActivity$MyExpandableListAdapter,true
False,False,False,False,False,False,org.adw.launcher.Launcher$20,true
False,False,False,False,False,False,org.adw.launcher.Launcher$21,true
False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$CheckForTap,true
False,False,False,False,False,False,org.adw.launcher.Launcher$22,true
False,False,False,False,False,False,org.adw.launcher.Launcher$23,true
False,False,False,False,False,False,org.adw.launcher.ColorPickerDialog$ColorPickerView,true
False,False,False,False,False,False,org.adw.launcher.DesktopIndicator$SliderIndicator,true
False,False,False,False,False,False,org.adw.launcher.LauncherModel$DesktopItemsLoader,true
False,False,False,False,False,False,org.adw.launcher.DockBar$1,true
False,False,False,False,False,False,org.adw.launcher.CounterReceiver$FilterData,true
False,False,False,False,False,False,org.adw.launcher.Launcher$NewGrpTitle,true
False,False,False,False,False,False,org.adw.launcher.ActivityPickerActivity$LoadingTask,true
False,False,False,False,False,False,org.adw.launcher.ActionButton$ABGestureListener,true
False,False,False,False,False,False,org.adw.launcher.LauncherModel$ApplicationsLoader,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$2,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$1,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$4,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$3,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$6,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$5,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$8,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$7,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$9,true
False,False,False,False,False,False,org.adw.launcher.NumberPicker$2,true
False,False,False,False,False,False,org.adw.launcher.Launcher$RenameFolder,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$ExportPrefsTask,true
False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$CheckForLongPress,true
False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$CheckForKeyLongPress,true
False,False,False,False,False,False,org.adw.launcher.DesktopIndicator$1,true
False,False,False,False,False,False,org.adw.launcher.Launcher$CreateShortcut,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$ImportDatabaseTask,true
False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$ImportPrefsTask,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$1FlashVideoTimerTask,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.CanvasView$1,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.FolderChooserDialog$2,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.FolderChooserDialog$1,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.FolderChooserDialog$4,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.FolderChooserDialog$3,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$4,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$5,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$6,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$7,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$1,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$2,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$3,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$ScaleListener,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$8,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$9,true
False,False,False,False,False,False,net.sourceforge.opencamera.StorageUtils$1,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$ButtonOptionsPopupListener,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$10,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$12,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$11,true
False,False,False,False,False,False,net.sourceforge.opencamera.MyPreferenceFragment$7,true
False,False,False,False,False,False,net.sourceforge.opencamera.MyPreferenceFragment$5,true
False,False,False,False,False,False,net.sourceforge.opencamera.MyPreferenceFragment$6,true
False,False,False,False,False,False,net.sourceforge.opencamera.MyPreferenceFragment$3,true
False,False,False,False,False,False,net.sourceforge.opencamera.MyPreferenceFragment$4,true
False,False,False,False,False,False,net.sourceforge.opencamera.MyPreferenceFragment$1,true
False,False,False,False,False,False,net.sourceforge.opencamera.MyPreferenceFragment$2,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$1BeepTimerTask,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.FolderChooserDialog$FileWrapper,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$7,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$6,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$9,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$8,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$1,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$3,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$2,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$5,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$4,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$21,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$20,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$1TakePictureTimerTask,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$MyGestureDetector,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$10,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$ArrayOptionsPopupListener,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$19,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$18,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$17,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$16,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$15,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$14,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$13,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$12,true
False,False,False,False,False,False,net.sourceforge.opencamera.MainActivity$11,true
False,False,False,False,False,False,net.sourceforge.opencamera.MyApplicationInterface$1,true
False,False,False,False,False,False,net.sourceforge.opencamera.MyApplicationInterface$2,true
False,False,False,False,False,False,net.sourceforge.opencamera.MyApplicationInterface$3,true
False,False,False,False,False,False,net.sourceforge.opencamera.MyApplicationInterface$4,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$1RestartVideoTimerTask,true
False,False,False,False,False,False,net.sourceforge.opencamera.CameraController.CameraController1$1CameraFaceDetectionListener,true
False,False,False,False,False,False,net.sourceforge.opencamera.CameraController.CameraController1$3,true
False,False,False,False,False,False,net.sourceforge.opencamera.CameraController.CameraController1$4,true
False,False,False,False,False,False,net.sourceforge.opencamera.CameraController.CameraController1$1,true
False,False,False,False,False,False,net.sourceforge.opencamera.CameraController.CameraController1$2,true
False,False,False,False,False,False,net.sourceforge.opencamera.CameraController.CameraController$SupportedValues,true
False,False,False,False,False,False,net.sourceforge.opencamera.StorageUtils$Media,true
False,False,False,False,False,False,net.sourceforge.opencamera.CameraController.CameraController2$1MyStateCallback,true
False,False,False,False,False,False,net.sourceforge.opencamera.LocationSupplier$MyLocationListener,true
False,False,False,False,False,False,net.sourceforge.opencamera.CameraController.CameraController2$2,true
False,False,False,False,False,False,net.sourceforge.opencamera.CameraController.CameraController2$3,true
False,False,False,False,False,False,net.sourceforge.opencamera.CameraController.CameraController2$1,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$DoubleTapListener,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$3,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$4,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$1,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$2,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$7,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$8,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$5,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$6,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$9,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$14,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$13,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$12,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$11,true
False,False,False,False,False,False,net.sourceforge.opencamera.UI.PopupView$10,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$1MyFaceDetectionListener,true
False,False,False,False,False,False,net.sourceforge.opencamera.CameraController.CameraController2$2MyStateCallback,true
False,False,False,False,False,False,net.sourceforge.opencamera.Preview.Preview$1RotatedTextView,true
False,False,False,False,False,False,net.sourceforge.opencamera.CameraController.CameraController2$CameraSettings,true
False,False,False,False,False,False,net.sourceforge.opencamera.CameraController.CameraController1$5,true
False,False,False,False,False,False,org.hystudio.android.dosbox.DOSBoxSettings$5$1,true
False,False,False,False,False,False,org.hystudio.android.dosbox.DemoRenderer$1Callback,true
False,False,False,False,False,False,org.hystudio.android.dosbox.GLSurfaceView_SDL$EglHelper,true
False,False,False,False,False,False,org.hystudio.android.dosbox.DifferentTouchInput$MultiTouchInput$touchEvent,true
False,False,False,False,False,False,org.hystudio.android.dosbox.DOSBoxSettings$6$1,true
False,False,False,False,False,False,org.hystudio.android.dosbox.DOSBoxSettings$7$1,true
False,False,False,False,False,False,org.hystudio.android.dosbox.Settings$KeyRemapTool$2,true
False,False,False,False,False,False,org.hystudio.android.dosbox.Settings$KeyRemapTool$1,true
False,False,False,False,False,False,org.hystudio.android.dosbox.MainActivity$1,true
False,False,False,False,False,False,org.hystudio.android.dosbox.MainActivity$2,true
False,False,False,False,False,False,org.hystudio.android.dosbox.GLSurfaceView_SDL$GLThread,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererControllerBase$PointManager$1,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererControllerBase$LabelManager$1,true
False,False,False,False,False,False,com.google.android.stardroid.layers.AbstractFileBasedLayer$1,true
False,False,False,False,False,False,com.google.android.stardroid.touch.GestureInterpreter$1,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererControllerBase$1,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererControllerBase$3,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererControllerBase$2,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererControllerBase$9,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererControllerBase$8,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererControllerBase$5,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererControllerBase$4,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererControllerBase$7,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererControllerBase$6,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererControllerBase$LineManager$1,true
False,False,False,False,False,False,com.google.android.stardroid.util.StopWatchTreeNode$1,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.LabelObjectManager$1,true
False,False,False,False,False,False,com.google.android.stardroid.activities.SplashScreenActivity$1,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.PointObjectManager$1,true
False,False,False,False,False,False,com.google.android.stardroid.activities.ImageDisplayActivity$2,true
False,False,False,False,False,False,com.google.android.stardroid.activities.ImageDisplayActivity$1,true
False,False,False,False,False,False,com.google.android.stardroid.activities.DynamicStarMapActivity$8,true
False,False,False,False,False,False,com.google.android.stardroid.activities.DynamicStarMapActivity$9,true
False,False,False,False,False,False,com.google.android.stardroid.activities.DynamicStarMapActivity$4,true
False,False,False,False,False,False,com.google.android.stardroid.activities.DynamicStarMapActivity$5,true
False,False,False,False,False,False,com.google.android.stardroid.activities.DynamicStarMapActivity$6,true
False,False,False,False,False,False,com.google.android.stardroid.activities.DynamicStarMapActivity$7,true
False,False,False,False,False,False,com.google.android.stardroid.activities.ImageGalleryActivity$ImageAdapter,true
False,False,False,False,False,False,com.google.android.stardroid.control.LocationController$2,true
False,False,False,False,False,False,com.google.android.stardroid.control.LocationController$1,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererControllerBase$RenderManager$2,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererControllerBase$RenderManager$1,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererController$1,true
False,False,False,False,False,False,com.google.android.stardroid.renderer.RendererController$2,true
False,False,False,False,False,False,com.google.android.stardroid.activities.DynamicStarMapActivity$1,true
False,False,False,False,False,False,com.google.android.stardroid.activities.DynamicStarMapActivity$2,true
False,False,False,False,False,False,com.google.android.stardroid.activities.DynamicStarMapActivity$3,true
False,False,False,False,False,False,com.google.android.stardroid.activities.DialogFactory$1,true
False,False,False,False,False,False,com.google.android.stardroid.activities.DialogFactory$3,true
